shipment_id,merchant_id,order_id,courier,shipment_status,delivery_attempts,rto_status,shipping_cost,delivery_days,pincode,area,city
SHP001741,M001,ORD004957,Shiprocket,failed_delivery,2,no,185.67,7,560035,Sarjapur Road,Bangalore
SHP001742,M001,ORD003042,Xpressbees,delivered,1,no,101.08,1,560034,Koramangala,Bangalore
SHP001743,M001,ORD003123,Xpressbees,delivered,1,no,76.42,2,560037,Brookefield,Bangalore
SHP001744,M001,ORD000486,Delhivery,delivered,2,no,144.7,5,560034,Koramangala,Bangalore
SHP001745,M001,ORD004315,Xpressbees,in_transit,2,no,146.56,3,560035,Sarjapur Road,Bangalore
SHP001746,M001,ORD000549,Ecom Express,delivered,1,no,79.62,2,560036,KR Puram,Bangalore
SHP001747,M001,ORD003222,Delhivery,in_transit,1,no,97.88,2,560037,Brookefield,Bangalore
SHP001748,M001,ORD003827,Shiprocket,delivered,3,no,148.89,4,560008,Ulsoor,Bangalore
SHP001749,M001,ORD004607,Shiprocket,rto,1,yes,130.83,9,560035,Sarjapur Road,Bangalore
SHP001750,M001,ORD000873,Shiprocket,in_transit,1,no,121.3,4,560066,Whitefield,Bangalore
SHP001751,M001,ORD000160,Ecom Express,rto,3,yes,145.72,7,560037,Marathahalli,Bangalore
SHP001752,M001,ORD003654,Ecom Express,in_transit,1,no,145.52,1,560008,Ulsoor,Bangalore
SHP001753,M001,ORD003841,Xpressbees,delivered,2,no,118.14,1,560008,Ulsoor,Bangalore
SHP001754,M001,ORD000512,Xpressbees,delivered,1,no,129.94,3,560102,HSR Layout,Bangalore
SHP001755,M001,ORD001710,Shiprocket,delivered,2,no,103.06,4,560034,Koramangala,Bangalore
SHP001756,M001,ORD002923,Delhivery,delivered,2,no,75.01,4,560037,Marathahalli,Bangalore
SHP001757,M001,ORD002016,Ecom Express,in_transit,2,no,116.3,4,560066,Whitefield,Bangalore
SHP001758,M001,ORD000018,Xpressbees,delivered,1,no,122.46,5,560100,Electronic City,Bangalore
SHP001759,M001,ORD004616,Xpressbees,delivered,1,no,80.47,2,560076,BTM Layout,Bangalore
SHP001760,M001,ORD001714,Delhivery,delivered,1,no,108.96,4,560036,KR Puram,Bangalore
SHP001761,M001,ORD002019,BlueDart,in_transit,2,no,181.16,4,560064,Yelahanka,Bangalore
SHP001762,M001,ORD003153,Xpressbees,delivered,1,no,64.27,1,560071,Domlur,Bangalore
SHP001763,M001,ORD000009,Delhivery,delivered,2,no,169.11,2,560100,Electronic City,Bangalore
SHP001764,M001,ORD000390,Delhivery,delivered,1,no,48.56,2,560037,Marathahalli,Bangalore
SHP001765,M001,ORD003781,BlueDart,delivered,3,no,147.7,1,560064,Jakkur,Bangalore
SHP001766,M001,ORD002901,Xpressbees,delivered,1,no,98.03,5,560037,Marathahalli,Bangalore
SHP001767,M001,ORD004317,Delhivery,failed_delivery,2,no,118.36,8,560102,HSR Layout,Bangalore
SHP001768,M001,ORD002320,Ecom Express,delivered,1,no,125.97,1,560102,HSR Layout,Bangalore
SHP001769,M001,ORD000140,BlueDart,failed_delivery,1,no,90.31,6,560102,HSR Layout,Bangalore
SHP001770,M001,ORD002399,Xpressbees,rto,3,yes,54.31,8,560048,Mahadevapura,Bangalore
SHP001771,M001,ORD003498,Xpressbees,delivered,1,no,45.33,1,560036,KR Puram,Bangalore
SHP001772,M001,ORD002130,Shiprocket,delivered,2,no,148.99,2,560103,Bellandur,Bangalore
SHP001773,M001,ORD003870,BlueDart,delivered,1,no,47.04,1,560102,HSR Layout,Bangalore
SHP001774,M001,ORD004662,Ecom Express,delivered,2,no,59.21,5,560038,Indiranagar,Bangalore
SHP001775,M001,ORD003886,Shiprocket,delivered,1,no,82.61,1,560102,HSR Layout,Bangalore
SHP001776,M001,ORD000748,BlueDart,failed_delivery,1,no,50.4,6,560034,Koramangala,Bangalore
SHP001777,M001,ORD001968,BlueDart,rto,3,yes,117.28,6,560100,Electronic City,Bangalore
SHP001778,M001,ORD004136,Ecom Express,delivered,2,no,77.64,1,560034,Koramangala,Bangalore
SHP001779,M001,ORD002817,Shiprocket,delivered,1,no,145.77,2,560048,Mahadevapura,Bangalore
SHP001780,M001,ORD000093,BlueDart,in_transit,2,no,179.49,4,560058,Peenya,Bangalore
SHP001781,M001,ORD004245,Delhivery,delivered,1,no,78.6,5,560036,KR Puram,Bangalore
SHP001782,M001,ORD000069,Ecom Express,delivered,1,no,138.37,1,560100,Electronic City,Bangalore
SHP001783,M001,ORD003895,BlueDart,delivered,1,no,75.51,5,560098,RR Nagar,Bangalore
SHP001784,M001,ORD002696,Xpressbees,delivered,2,no,80.74,5,560102,HSR Layout,Bangalore
SHP001785,M001,ORD001563,BlueDart,delivered,1,no,117.7,2,560103,Bellandur,Bangalore
SHP001786,M001,ORD001044,Shiprocket,delivered,2,no,92.48,5,560024,Hebbal,Bangalore
SHP001787,M001,ORD004985,Ecom Express,in_transit,2,no,147.07,2,560100,Electronic City,Bangalore
SHP001788,M001,ORD001550,Shiprocket,failed_delivery,1,no,57.61,6,560102,HSR Layout,Bangalore
SHP001789,M001,ORD001829,Ecom Express,delivered,1,no,74.49,3,560037,Brookefield,Bangalore
SHP001790,M001,ORD003814,BlueDart,failed_delivery,1,no,135.84,8,560037,Marathahalli,Bangalore
SHP001791,M001,ORD002050,Ecom Express,in_transit,1,no,51.42,4,560037,Brookefield,Bangalore
SHP001792,M001,ORD003417,Xpressbees,delivered,3,no,70.71,5,560102,HSR Layout,Bangalore
SHP001793,M001,ORD002204,Shiprocket,delivered,1,no,71.51,1,560038,Indiranagar,Bangalore
SHP001794,M001,ORD001371,Shiprocket,delivered,1,no,74.37,5,560037,Marathahalli,Bangalore
SHP001795,M001,ORD001060,Ecom Express,failed_delivery,1,no,58.71,6,560017,Old Airport Road,Bangalore
SHP001796,M001,ORD004500,BlueDart,in_transit,2,no,131.58,3,560037,Marathahalli,Bangalore
SHP001797,M001,ORD000566,Delhivery,delivered,1,no,68.91,5,560001,MG Road,Bangalore
SHP001798,M001,ORD001470,BlueDart,delivered,1,no,142.18,5,560037,Brookefield,Bangalore
SHP001799,M001,ORD002590,Xpressbees,delivered,1,no,100.66,1,560004,Basavanagudi,Bangalore
SHP001800,M001,ORD003223,Shiprocket,delivered,2,no,89.39,4,560003,Malleshwaram,Bangalore
SHP001801,M001,ORD002667,Xpressbees,delivered,2,no,124.45,2,560017,Old Airport Road,Bangalore
SHP001802,M001,ORD003198,BlueDart,delivered,1,no,177.99,3,560035,Sarjapur Road,Bangalore
SHP001803,M001,ORD001865,Delhivery,delivered,1,no,52.29,3,560048,Mahadevapura,Bangalore
SHP001804,M001,ORD002806,Delhivery,rto,3,yes,137.88,9,560071,Domlur,Bangalore
SHP001805,M001,ORD003206,Xpressbees,delivered,2,no,145.23,1,560066,Whitefield,Bangalore
SHP001806,M001,ORD001872,BlueDart,delivered,3,no,126.8,3,560102,HSR Layout,Bangalore
SHP001807,M001,ORD001232,Shiprocket,delivered,2,no,120.46,4,560001,MG Road,Bangalore
SHP001808,M001,ORD003394,Xpressbees,in_transit,3,no,98.07,3,560001,MG Road,Bangalore
SHP001809,M001,ORD000349,Ecom Express,delivered,1,no,142.34,4,560064,Yelahanka,Bangalore
SHP001810,M001,ORD002245,Shiprocket,delivered,2,no,64.83,3,560037,Marathahalli,Bangalore
SHP001811,M001,ORD002714,BlueDart,delivered,1,no,130.62,4,560102,HSR Layout,Bangalore
SHP001812,M001,ORD002392,Shiprocket,delivered,3,no,64.29,5,560085,Banashankari,Bangalore
SHP001813,M001,ORD001260,Xpressbees,rto,2,yes,127.6,6,560035,Sarjapur Road,Bangalore
SHP001814,M001,ORD003595,Xpressbees,delivered,1,no,45.77,5,560066,Whitefield,Bangalore
SHP001815,M001,ORD003536,Xpressbees,failed_delivery,2,no,92.54,7,560010,Rajajinagar,Bangalore
SHP001816,M001,ORD004532,Ecom Express,failed_delivery,3,no,67.1,5,560066,Whitefield,Bangalore
SHP001817,M001,ORD001124,Shiprocket,delivered,1,no,50.47,2,560066,Whitefield,Bangalore
SHP001818,M001,ORD003469,BlueDart,delivered,2,no,45.75,1,560008,Ulsoor,Bangalore
SHP001819,M001,ORD001339,Shiprocket,delivered,1,no,122.07,2,560034,Koramangala,Bangalore
SHP001820,M001,ORD003634,Xpressbees,delivered,1,no,67.98,4,560103,Bellandur,Bangalore
SHP001821,M001,ORD002539,Delhivery,rto,2,yes,177.43,6,560035,Sarjapur Road,Bangalore
SHP001822,M001,ORD000175,Delhivery,in_transit,2,no,82.11,3,560037,Marathahalli,Bangalore
SHP001823,M001,ORD001894,Ecom Express,delivered,2,no,85.56,4,560034,Koramangala,Bangalore
SHP001824,M001,ORD003314,Delhivery,in_transit,1,no,51.69,3,560103,Bellandur,Bangalore
SHP001825,M001,ORD003991,Shiprocket,delivered,2,no,64.19,3,560008,Ulsoor,Bangalore
SHP001826,M001,ORD000727,Delhivery,delivered,3,no,121.35,4,560064,Yelahanka,Bangalore
SHP001827,M001,ORD001199,Xpressbees,delivered,1,no,91.11,3,560036,KR Puram,Bangalore
SHP001828,M001,ORD003540,Delhivery,delivered,1,no,129.3,3,560085,Banashankari,Bangalore
SHP001829,M001,ORD003875,Xpressbees,delivered,1,no,98.89,4,560034,Koramangala,Bangalore
SHP001830,M001,ORD000700,BlueDart,delivered,1,no,65.55,3,560037,Brookefield,Bangalore
SHP001831,M001,ORD002003,BlueDart,delivered,1,no,186.22,3,560100,Electronic City,Bangalore
SHP001832,M001,ORD001736,Delhivery,delivered,1,no,187.15,5,560100,Electronic City,Bangalore
SHP001833,M001,ORD003363,BlueDart,delivered,1,no,141.58,3,560017,Old Airport Road,Bangalore
SHP001834,M001,ORD003287,Delhivery,failed_delivery,2,no,50.59,8,560037,Brookefield,Bangalore
SHP001835,M001,ORD004263,Xpressbees,delivered,1,no,55.86,2,560048,Mahadevapura,Bangalore
SHP001836,M001,ORD003177,Xpressbees,rto,3,yes,213.5,6,560100,Electronic City,Bangalore
SHP001837,M001,ORD003412,Ecom Express,delivered,2,no,65.41,5,560037,Marathahalli,Bangalore
SHP001838,M001,ORD001251,Xpressbees,delivered,1,no,141.41,3,560024,Hebbal,Bangalore
SHP001839,M001,ORD001387,Shiprocket,rto,2,yes,92.64,5,560034,Koramangala,Bangalore
SHP001840,M001,ORD001729,Xpressbees,delivered,2,no,108.26,1,560010,Rajajinagar,Bangalore
SHP001841,M001,ORD003804,Shiprocket,delivered,1,no,168.82,3,560035,Sarjapur Road,Bangalore
SHP001842,M001,ORD000210,Delhivery,delivered,2,no,181.88,1,560035,Sarjapur Road,Bangalore
SHP001843,M001,ORD003164,Xpressbees,delivered,1,no,105.48,1,560048,Mahadevapura,Bangalore
SHP001844,M001,ORD002164,Xpressbees,rto,3,yes,96.86,9,560008,Ulsoor,Bangalore
SHP001845,M001,ORD000432,Xpressbees,rto,2,yes,97.5,5,560066,Whitefield,Bangalore
SHP001846,M001,ORD003923,Ecom Express,delivered,1,no,111.94,2,560036,KR Puram,Bangalore
SHP001847,M001,ORD000804,Ecom Express,delivered,3,no,70.15,1,560071,Domlur,Bangalore
SHP001848,M001,ORD000392,Xpressbees,delivered,1,no,67.56,5,560071,Domlur,Bangalore
SHP001849,M001,ORD000867,Ecom Express,rto,1,yes,50.39,4,560038,Indiranagar,Bangalore
SHP001850,M001,ORD001506,Delhivery,delivered,1,no,61.18,1,560103,Bellandur,Bangalore
SHP001851,M001,ORD004988,Ecom Express,delivered,3,no,64.18,4,560103,Bellandur,Bangalore
SHP001852,M001,ORD000769,Ecom Express,rto,3,yes,124.82,8,560066,Whitefield,Bangalore
SHP001853,M001,ORD003673,Shiprocket,failed_delivery,1,no,114.76,9,560076,BTM Layout,Bangalore
SHP001854,M001,ORD004414,Delhivery,delivered,2,no,54.51,1,560017,Old Airport Road,Bangalore
SHP001855,M001,ORD003082,Delhivery,delivered,1,no,146.86,5,560048,Mahadevapura,Bangalore
SHP001856,M001,ORD003205,Delhivery,delivered,2,no,67.54,3,560037,Marathahalli,Bangalore
SHP001857,M001,ORD000626,Ecom Express,delivered,1,no,71.39,3,560040,Vijayanagar,Bangalore
SHP001858,M001,ORD000065,Shiprocket,failed_delivery,3,no,56.07,6,560103,Bellandur,Bangalore
SHP001859,M001,ORD001488,BlueDart,in_transit,1,no,55.47,3,560066,Whitefield,Bangalore
SHP001860,M001,ORD001468,Ecom Express,delivered,1,no,68.35,2,560003,Malleshwaram,Bangalore
SHP001861,M001,ORD001076,Ecom Express,delivered,1,no,89.76,5,560037,Marathahalli,Bangalore
SHP001862,M001,ORD004624,Shiprocket,in_transit,2,no,160.62,4,560100,Electronic City,Bangalore
SHP001863,M001,ORD003725,Shiprocket,delivered,2,no,77.47,3,560102,HSR Layout,Bangalore
SHP001864,M001,ORD004131,Shiprocket,delivered,1,no,132.02,4,560034,Koramangala,Bangalore
SHP001865,M001,ORD000446,Shiprocket,delivered,1,no,80.76,4,560066,Whitefield,Bangalore
SHP001866,M001,ORD001494,Xpressbees,delivered,2,no,141.85,4,560102,HSR Layout,Bangalore
SHP001867,M001,ORD000460,Ecom Express,in_transit,3,no,98.9,1,560100,Electronic City,Bangalore
SHP001868,M001,ORD002824,Delhivery,rto,2,yes,134.14,4,560034,Koramangala,Bangalore
SHP001869,M001,ORD003786,Xpressbees,rto,2,yes,84.83,4,560003,Malleshwaram,Bangalore
SHP001870,M001,ORD003535,Ecom Express,rto,2,yes,147.13,6,560076,Bannerghatta Road,Bangalore
SHP001871,M001,ORD004839,Delhivery,delivered,1,no,101.93,2,560071,Domlur,Bangalore
SHP001872,M001,ORD004567,Ecom Express,in_transit,1,no,92.76,2,560103,Bellandur,Bangalore
SHP001873,M001,ORD003483,Shiprocket,in_transit,1,no,63.68,1,560076,Bannerghatta Road,Bangalore
SHP001874,M001,ORD000546,Delhivery,delivered,1,no,103.65,1,560037,Marathahalli,Bangalore
SHP001875,M001,ORD003455,Ecom Express,delivered,2,no,96.23,4,560066,Whitefield,Bangalore
SHP001876,M001,ORD003373,Delhivery,delivered,3,no,59.21,3,560048,Mahadevapura,Bangalore
SHP001877,M001,ORD000572,BlueDart,delivered,2,no,131.2,5,560076,Bannerghatta Road,Bangalore
SHP001878,M001,ORD001226,Ecom Express,failed_delivery,1,no,145.78,7,560037,Marathahalli,Bangalore
SHP001879,M001,ORD002528,Delhivery,delivered,1,no,153.57,5,560100,Electronic City,Bangalore
SHP001880,M001,ORD004443,Ecom Express,delivered,1,no,64.11,3,560103,Bellandur,Bangalore
SHP001881,M001,ORD001517,Shiprocket,delivered,1,no,103.88,3,560037,Brookefield,Bangalore
SHP001882,M001,ORD002649,Xpressbees,delivered,1,no,128.51,3,560100,Electronic City,Bangalore
SHP001883,M001,ORD004367,Ecom Express,delivered,2,no,87.2,3,560066,Whitefield,Bangalore
SHP001884,M001,ORD000026,Ecom Express,delivered,1,no,98.59,4,560037,Marathahalli,Bangalore
SHP001885,M001,ORD000785,BlueDart,delivered,1,no,128.06,1,560066,Whitefield,Bangalore
SHP001886,M001,ORD004619,Xpressbees,in_transit,1,no,123.97,1,560036,KR Puram,Bangalore
SHP001887,M001,ORD001310,BlueDart,delivered,1,no,155.53,2,560035,Sarjapur Road,Bangalore
SHP001888,M001,ORD000021,Delhivery,delivered,2,no,113.3,2,560017,Old Airport Road,Bangalore
SHP001889,M001,ORD002181,Ecom Express,rto,3,yes,116.25,3,560017,Old Airport Road,Bangalore
SHP001890,M001,ORD001716,Xpressbees,delivered,2,no,80.7,3,560038,Indiranagar,Bangalore
SHP001891,M001,ORD004894,Shiprocket,delivered,2,no,83.48,2,560017,Old Airport Road,Bangalore
SHP001892,M001,ORD001994,Delhivery,delivered,1,no,48.64,3,560034,Koramangala,Bangalore
SHP001893,M001,ORD001555,Xpressbees,failed_delivery,1,no,59.64,6,560048,Mahadevapura,Bangalore
SHP001894,M001,ORD003957,Shiprocket,failed_delivery,2,no,93.11,8,560102,HSR Layout,Bangalore
SHP001895,M001,ORD002118,Shiprocket,delivered,1,no,121.45,2,560008,Ulsoor,Bangalore
SHP001896,M001,ORD002362,Shiprocket,delivered,1,no,122.37,5,560100,Electronic City,Bangalore
SHP001897,M001,ORD003785,BlueDart,failed_delivery,2,no,79.05,9,560040,Vijayanagar,Bangalore
SHP001898,M001,ORD000202,Shiprocket,in_transit,2,no,86.61,3,560048,Mahadevapura,Bangalore
SHP001899,M001,ORD002532,Shiprocket,delivered,2,no,129.55,2,560102,HSR Layout,Bangalore
SHP001900,M001,ORD003989,BlueDart,delivered,1,no,133.36,5,560008,Ulsoor,Bangalore
SHP001901,M001,ORD004005,Shiprocket,delivered,1,no,90.4,5,560103,Bellandur,Bangalore
SHP001902,M001,ORD003032,Ecom Express,delivered,1,no,90.18,1,560064,Jakkur,Bangalore
SHP001903,M001,ORD002461,BlueDart,delivered,1,no,81.29,4,560085,Banashankari,Bangalore
SHP001904,M001,ORD002836,BlueDart,delivered,2,no,106.63,1,560071,Domlur,Bangalore
SHP001905,M001,ORD003174,Shiprocket,in_transit,1,no,118.29,2,560035,Sarjapur Road,Bangalore
SHP001906,M001,ORD000106,Shiprocket,rto,3,yes,128.76,8,560100,Electronic City,Bangalore
SHP001907,M001,ORD002292,Xpressbees,delivered,1,no,94.17,2,560034,Koramangala,Bangalore
SHP001908,M001,ORD003656,BlueDart,delivered,1,no,47.17,1,560034,Koramangala,Bangalore
SHP001909,M001,ORD002441,Delhivery,delivered,1,no,62.54,5,560036,KR Puram,Bangalore
SHP001910,M001,ORD001576,Xpressbees,delivered,1,no,113.38,2,560037,Marathahalli,Bangalore
SHP001911,M001,ORD000808,Xpressbees,delivered,1,no,60.82,5,560034,Koramangala,Bangalore
SHP001912,M001,ORD001110,Xpressbees,delivered,1,no,94.2,1,560017,Old Airport Road,Bangalore
SHP001913,M001,ORD001449,Xpressbees,rto,2,yes,76.42,4,560037,Marathahalli,Bangalore
SHP001914,M001,ORD000675,Shiprocket,delivered,1,no,101.71,5,560008,Ulsoor,Bangalore
SHP001915,M001,ORD000677,Shiprocket,delivered,1,no,122.46,1,560008,Ulsoor,Bangalore
SHP001916,M001,ORD002407,Shiprocket,delivered,2,no,165.47,4,560100,Electronic City,Bangalore
SHP001917,M001,ORD003347,Xpressbees,delivered,1,no,55.16,3,560017,Old Airport Road,Bangalore
SHP001918,M001,ORD000324,Ecom Express,delivered,1,no,105.48,2,560004,Basavanagudi,Bangalore
SHP001919,M001,ORD003437,Delhivery,delivered,3,no,132.6,4,560036,KR Puram,Bangalore
SHP001920,M001,ORD002527,Ecom Express,rto,2,yes,104.55,9,560034,Koramangala,Bangalore
SHP001921,M001,ORD001546,Ecom Express,delivered,1,no,146.82,2,560036,KR Puram,Bangalore
SHP001922,M001,ORD004776,Xpressbees,failed_delivery,3,no,143.47,6,560017,Old Airport Road,Bangalore
SHP001923,M001,ORD002093,Delhivery,delivered,1,no,125.13,4,560076,Bannerghatta Road,Bangalore
SHP001924,M001,ORD003468,Ecom Express,delivered,1,no,143.07,5,560048,Mahadevapura,Bangalore
SHP001925,M001,ORD001955,Xpressbees,delivered,1,no,115.43,4,560037,Brookefield,Bangalore
SHP001926,M001,ORD002328,BlueDart,delivered,1,no,81.28,5,560103,Bellandur,Bangalore
SHP001927,M001,ORD002310,Delhivery,delivered,1,no,98.11,3,560036,KR Puram,Bangalore
SHP001928,M001,ORD000752,Delhivery,in_transit,1,no,128.24,3,560076,Bannerghatta Road,Bangalore
SHP001929,M001,ORD002062,Shiprocket,delivered,1,no,76.28,3,560066,Whitefield,Bangalore
SHP001930,M001,ORD000580,Xpressbees,delivered,1,no,138.75,1,560034,Koramangala,Bangalore
SHP001931,M001,ORD001460,Shiprocket,rto,3,yes,90.41,3,560100,Electronic City,Bangalore
SHP001932,M001,ORD000424,Delhivery,in_transit,1,no,61.29,1,560037,Marathahalli,Bangalore
SHP001933,M001,ORD000664,Delhivery,delivered,1,no,58.48,4,560078,JP Nagar,Bangalore
SHP001934,M001,ORD004889,Delhivery,failed_delivery,3,no,82.52,5,560103,Bellandur,Bangalore
SHP001935,M001,ORD000025,Delhivery,delivered,2,no,77.84,3,560008,Ulsoor,Bangalore
SHP001936,M001,ORD000235,Xpressbees,delivered,1,no,127.32,2,560038,Indiranagar,Bangalore
SHP001937,M001,ORD004054,Delhivery,delivered,1,no,147.66,1,560034,Koramangala,Bangalore
SHP001938,M001,ORD003429,Ecom Express,delivered,1,no,83.0,3,560017,Old Airport Road,Bangalore
SHP001939,M001,ORD002094,BlueDart,in_transit,2,no,102.47,3,560103,Bellandur,Bangalore
SHP001940,M001,ORD001092,Xpressbees,in_transit,1,no,130.67,4,560040,Vijayanagar,Bangalore
SHP001941,M001,ORD002305,Ecom Express,delivered,1,no,51.12,3,560064,Jakkur,Bangalore
SHP001942,M001,ORD004297,Ecom Express,delivered,1,no,93.48,1,560037,Brookefield,Bangalore
SHP001943,M001,ORD004796,Shiprocket,delivered,1,no,107.24,1,560037,Brookefield,Bangalore
SHP001944,M001,ORD000019,BlueDart,in_transit,1,no,78.48,3,560040,Vijayanagar,Bangalore
SHP001945,M001,ORD003941,Delhivery,delivered,2,no,140.05,1,560041,Jayanagar,Bangalore
SHP001946,M001,ORD002929,Ecom Express,failed_delivery,2,no,106.55,4,560066,Whitefield,Bangalore
SHP001947,M001,ORD003431,Shiprocket,delivered,1,no,133.53,4,560008,Ulsoor,Bangalore
SHP001948,M001,ORD003333,Delhivery,rto,2,yes,65.1,4,560102,HSR Layout,Bangalore
SHP001949,M001,ORD001687,BlueDart,delivered,1,no,133.1,5,560066,Whitefield,Bangalore
SHP001950,M001,ORD002681,BlueDart,delivered,1,no,60.74,5,560024,Hebbal,Bangalore
SHP001951,M001,ORD000958,Xpressbees,in_transit,1,no,64.39,4,560037,Marathahalli,Bangalore
SHP001952,M001,ORD004867,Xpressbees,failed_delivery,2,no,68.77,7,560017,Old Airport Road,Bangalore
SHP001953,M001,ORD000571,BlueDart,delivered,1,no,89.8,4,560034,Koramangala,Bangalore
SHP001954,M001,ORD000682,Shiprocket,delivered,2,no,130.59,5,560058,Peenya,Bangalore
SHP001955,M001,ORD001918,Shiprocket,delivered,1,no,113.86,2,560001,MG Road,Bangalore
SHP001956,M001,ORD004329,Xpressbees,delivered,2,no,108.75,3,560017,Old Airport Road,Bangalore
SHP001957,M001,ORD000007,Shiprocket,delivered,1,no,98.94,4,560066,Whitefield,Bangalore
SHP001958,M001,ORD000347,BlueDart,failed_delivery,2,no,110.25,3,560017,Old Airport Road,Bangalore
SHP001959,M001,ORD000635,Delhivery,in_transit,1,no,174.94,2,560035,Sarjapur Road,Bangalore
SHP001960,M001,ORD000594,Delhivery,delivered,1,no,80.89,2,560103,Bellandur,Bangalore
SHP001961,M001,ORD002186,Delhivery,delivered,1,no,139.67,1,560060,Kengeri,Bangalore
SHP001962,M001,ORD002803,Shiprocket,delivered,1,no,144.42,4,560102,HSR Layout,Bangalore
SHP001963,M001,ORD001689,Xpressbees,delivered,1,no,122.56,4,560102,HSR Layout,Bangalore
SHP001964,M001,ORD000921,Xpressbees,delivered,1,no,54.38,4,560078,JP Nagar,Bangalore
SHP001965,M001,ORD001207,Xpressbees,failed_delivery,2,no,86.45,9,560038,Indiranagar,Bangalore
SHP001966,M001,ORD002967,Delhivery,rto,3,yes,93.57,5,560038,Indiranagar,Bangalore
SHP001967,M001,ORD000010,Shiprocket,failed_delivery,2,no,138.81,9,560103,Bellandur,Bangalore
SHP001968,M001,ORD004368,Xpressbees,delivered,2,no,142.19,3,560008,Ulsoor,Bangalore
SHP001969,M001,ORD002743,Shiprocket,delivered,2,no,103.14,5,560076,BTM Layout,Bangalore
SHP001970,M001,ORD002008,BlueDart,delivered,1,no,124.93,2,560035,Sarjapur Road,Bangalore
SHP001971,M001,ORD001932,Xpressbees,in_transit,1,no,105.63,4,560038,Indiranagar,Bangalore
SHP001972,M001,ORD000379,Xpressbees,delivered,1,no,58.1,1,560037,Marathahalli,Bangalore
SHP001973,M001,ORD003210,Shiprocket,in_transit,1,no,135.85,3,560064,Jakkur,Bangalore
SHP001974,M001,ORD004831,Delhivery,in_transit,1,no,141.62,2,560034,Koramangala,Bangalore
SHP001975,M001,ORD003541,Xpressbees,delivered,1,no,144.43,4,560008,Ulsoor,Bangalore
SHP001976,M001,ORD001234,BlueDart,in_transit,2,no,164.45,2,560100,Electronic City,Bangalore
SHP001977,M001,ORD000983,BlueDart,failed_delivery,3,no,51.31,7,560085,Banashankari,Bangalore
SHP001978,M001,ORD004442,Shiprocket,delivered,1,no,70.0,5,560037,Marathahalli,Bangalore
SHP001979,M001,ORD004233,Shiprocket,delivered,2,no,73.65,1,560034,Koramangala,Bangalore
SHP001980,M001,ORD000418,Delhivery,delivered,2,no,45.95,5,560017,Old Airport Road,Bangalore
SHP001981,M001,ORD001818,Shiprocket,delivered,1,no,100.27,4,560085,Banashankari,Bangalore
SHP001982,M001,ORD002363,Delhivery,delivered,2,no,116.97,3,560024,Hebbal,Bangalore
