expense_id,merchant_id,expense_date,category,subcategory,amount,payment_mode,vendor_name,approval_status
EXP000886,M001,2024-05-05,salaries,incentives,35915.53,bank_transfer,Urban Warehouse Services,rejected
EXP000887,M001,2024-10-31,salaries,contract,16641.74,UPI,Cashfree Fees,approved
EXP000888,M001,2024-11-03,packaging,labels,4894.4,bank_transfer,Delhivery,pending
EXP000889,M001,2024-03-04,shipping,reverse_logistics,4107.27,bank_transfer,Ecom Express,approved
EXP000890,M001,2024-05-13,salaries,overtime,12453.35,bank_transfer,BlueDart,approved
EXP000891,M001,2024-03-25,salaries,full_time,13583.05,bank_transfer,BlueDart,approved
EXP000892,M001,2024-12-29,salaries,overtime,11155.07,bank_transfer,Ecom Express,approved
EXP000893,M001,2024-12-30,marketing,influencer,6121.1,UPI,AdGrowth Marketing,approved
EXP000894,M001,2024-03-16,warehouse,staff,23090.27,bank_transfer,AdGrowth Marketing,approved
EXP000895,M001,2024-04-24,payment_gateway,dispute_fee,9161.16,card,Delhivery,approved
EXP000896,M001,2024-04-13,marketing,digital_ads,12402.83,UPI,Xpressbees,approved
EXP000897,M001,2024-08-02,returns,quality_check,102.9,card,Cashfree Fees,approved
EXP000898,M001,2024-09-25,warehouse,equipment,8072.2,bank_transfer,Urban Warehouse Services,approved
EXP000899,M001,2024-03-10,warehouse,rent,11100.63,bank_transfer,Bangalore Packaging Co,approved
EXP000900,M001,2024-07-05,returns,reverse_pickup,5152.84,cash,Bangalore Packaging Co,pending
EXP000901,M001,2024-08-14,shipping,air_freight,12259.27,cash,Razorpay Fees,approved
EXP000902,M001,2024-01-31,packaging,tape,8798.79,cash,BlueDart,approved
EXP000903,M001,2024-05-14,shipping,reverse_logistics,11163.03,UPI,Razorpay Fees,approved
EXP000904,M001,2024-01-01,refunds,customer_refund,3571.87,card,Delhivery,approved
EXP000905,M001,2024-08-17,marketing,SEO,9733.23,bank_transfer,BlueDart,approved
EXP000906,M001,2024-06-30,salaries,contract,10436.86,bank_transfer,Razorpay Fees,approved
EXP000907,M001,2024-03-21,salaries,overtime,20706.73,card,Delhivery,pending
EXP000908,M001,2024-01-18,shipping,air_freight,9442.31,bank_transfer,Shiprocket,approved
EXP000909,M001,2024-10-15,marketing,digital_ads,9541.44,UPI,Bangalore Packaging Co,approved
EXP000910,M001,2024-05-05,marketing,influencer,6783.65,bank_transfer,Razorpay Fees,approved
EXP000911,M001,2024-06-12,shipping,air_freight,9150.32,bank_transfer,Delhivery,approved
EXP000912,M001,2024-10-18,packaging,tape,2312.15,UPI,BlueDart,approved
EXP000913,M001,2024-01-17,packaging,labels,7571.44,bank_transfer,Bangalore Packaging Co,approved
EXP000914,M001,2024-07-07,returns,restocking,1811.43,card,Ecom Express,approved
EXP000915,M001,2024-08-13,packaging,labels,5573.59,UPI,Bangalore Packaging Co,pending
EXP000916,M001,2024-08-10,marketing,email_campaigns,19670.73,card,Bangalore Packaging Co,approved
EXP000917,M001,2024-06-18,marketing,SEO,24327.78,bank_transfer,Razorpay Fees,approved
EXP000918,M001,2024-06-10,marketing,influencer,24083.6,card,Delhivery,approved
EXP000919,M001,2024-10-14,warehouse,utilities,12611.66,card,Xpressbees,approved
EXP000920,M001,2024-02-17,marketing,digital_ads,14073.27,bank_transfer,Delhivery,pending
EXP000921,M001,2024-09-06,warehouse,utilities,14289.25,bank_transfer,Xpressbees,approved
EXP000922,M001,2024-11-17,shipping,reverse_logistics,8971.33,card,Urban Warehouse Services,approved
EXP000923,M001,2024-11-08,returns,reverse_pickup,8372.48,bank_transfer,Delhivery,approved
EXP000924,M001,2024-04-16,payment_gateway,dispute_fee,4326.64,UPI,Shiprocket,rejected
EXP000925,M001,2024-08-27,salaries,full_time,14087.35,UPI,AdGrowth Marketing,approved
EXP000926,M001,2024-06-13,marketing,SEO,15458.15,bank_transfer,Bangalore Packaging Co,approved
EXP000927,M001,2024-01-12,salaries,contract,33835.72,card,AdGrowth Marketing,approved
EXP000928,M001,2024-12-14,salaries,incentives,23313.8,bank_transfer,Cashfree Fees,approved
EXP000929,M001,2024-01-12,salaries,full_time,9000.27,card,Razorpay Fees,approved
EXP000930,M001,2024-12-20,returns,reverse_pickup,6129.27,card,Urban Warehouse Services,rejected
EXP000931,M001,2024-06-19,salaries,contract,19739.31,UPI,Bangalore Packaging Co,pending
EXP000932,M001,2024-12-14,salaries,contract,21658.7,bank_transfer,Ecom Express,approved
EXP000933,M001,2024-10-29,marketing,digital_ads,16995.79,cash,BlueDart,approved
EXP000934,M001,2024-03-22,cloud,GCP,234.34,bank_transfer,Ecom Express,approved
EXP000935,M001,2024-04-16,shipping,surface,4390.7,bank_transfer,BlueDart,approved
EXP000936,M001,2024-06-10,warehouse,staff,22353.24,UPI,Ecom Express,approved
EXP000937,M001,2024-05-23,salaries,full_time,37583.55,UPI,Xpressbees,approved
EXP000938,M001,2024-01-28,shipping,last_mile,6502.46,card,AdGrowth Marketing,pending
EXP000939,M001,2024-10-03,marketing,digital_ads,4398.32,bank_transfer,AdGrowth Marketing,pending
EXP000940,M001,2024-05-06,shipping,air_freight,4644.65,card,Bangalore Packaging Co,pending
EXP000941,M001,2024-11-22,shipping,last_mile,6655.76,card,Shiprocket,approved
EXP000942,M001,2024-09-10,shipping,air_freight,10980.2,bank_transfer,Cashfree Fees,approved
EXP000943,M001,2024-12-08,payment_gateway,settlement_charge,6216.76,bank_transfer,Shiprocket,approved
EXP000944,M001,2024-04-04,warehouse,utilities,22426.85,bank_transfer,Cashfree Fees,approved
EXP000945,M001,2024-07-22,warehouse,rent,27534.3,card,Xpressbees,pending
EXP000946,M001,2024-02-20,salaries,overtime,23568.12,cash,Xpressbees,approved
EXP000947,M001,2024-08-05,shipping,surface,7623.37,bank_transfer,Urban Warehouse Services,rejected
EXP000948,M001,2024-10-21,payment_gateway,transaction_fee,6820.39,UPI,Shiprocket,pending
EXP000949,M001,2024-07-05,returns,quality_check,7298.62,bank_transfer,Xpressbees,approved
EXP000950,M001,2024-03-24,software,licenses,1279.47,UPI,BlueDart,approved
EXP000951,M001,2024-05-06,packaging,labels,6997.82,bank_transfer,AdGrowth Marketing,approved
EXP000952,M001,2024-02-18,salaries,full_time,12535.58,cash,Bangalore Packaging Co,approved
EXP000953,M001,2024-11-09,marketing,influencer,11314.82,UPI,AdGrowth Marketing,pending
EXP000954,M001,2024-10-07,warehouse,rent,13890.32,bank_transfer,AdGrowth Marketing,approved
EXP000955,M001,2024-10-13,shipping,air_freight,8044.73,card,Bangalore Packaging Co,rejected
EXP000956,M001,2024-07-30,cloud,Azure,4964.32,card,Delhivery,approved
EXP000957,M001,2024-01-08,shipping,surface,15287.72,cash,BlueDart,approved
EXP000958,M001,2024-04-06,packaging,bubble_wrap,7175.51,bank_transfer,Cashfree Fees,pending
EXP000959,M001,2024-11-28,warehouse,utilities,12495.28,bank_transfer,Razorpay Fees,approved
EXP000960,M001,2024-08-07,warehouse,rent,14872.58,bank_transfer,Bangalore Packaging Co,approved
EXP000961,M001,2024-05-23,packaging,boxes,8006.44,UPI,Delhivery,approved
EXP000962,M001,2024-05-05,marketing,email_campaigns,18491.96,UPI,Xpressbees,approved
EXP000963,M001,2024-03-06,salaries,full_time,31097.76,bank_transfer,Shiprocket,approved
EXP000964,M001,2024-10-19,salaries,contract,12576.58,bank_transfer,Xpressbees,approved
EXP000965,M001,2024-08-13,marketing,email_campaigns,24543.08,UPI,BlueDart,approved
EXP000966,M001,2024-08-24,packaging,tape,1724.81,UPI,Bangalore Packaging Co,pending
EXP000967,M001,2024-01-01,packaging,labels,1967.61,bank_transfer,Bangalore Packaging Co,approved
EXP000968,M001,2024-05-11,salaries,overtime,7422.53,card,AdGrowth Marketing,approved
EXP000969,M001,2024-11-26,salaries,overtime,33552.35,UPI,Ecom Express,pending
EXP000970,M001,2024-11-17,shipping,air_freight,9944.9,bank_transfer,AdGrowth Marketing,approved
EXP000971,M001,2024-03-24,marketing,digital_ads,20255.27,UPI,AdGrowth Marketing,pending
EXP000972,M001,2024-05-18,salaries,overtime,28369.02,card,Shiprocket,approved
EXP000973,M001,2024-06-06,shipping,reverse_logistics,2763.8,UPI,Bangalore Packaging Co,rejected
EXP000974,M001,2024-01-26,salaries,contract,14977.31,card,Shiprocket,approved
EXP000975,M001,2024-10-27,salaries,incentives,9861.42,UPI,Ecom Express,approved
EXP000976,M001,2024-11-03,salaries,contract,8807.11,bank_transfer,Ecom Express,approved
EXP000977,M001,2024-03-30,shipping,last_mile,11383.78,bank_transfer,Shiprocket,approved
EXP000978,M001,2024-07-23,shipping,air_freight,8965.56,bank_transfer,Ecom Express,approved
EXP000979,M001,2024-12-02,shipping,surface,9489.38,card,Xpressbees,approved
EXP000980,M001,2024-06-04,shipping,air_freight,13842.39,card,Ecom Express,approved
EXP000981,M001,2024-07-06,refunds,chargeback,5200.08,bank_transfer,Bangalore Packaging Co,pending
EXP000982,M001,2024-02-04,software,subscriptions,151.06,UPI,Razorpay Fees,approved
EXP000983,M001,2024-07-26,shipping,last_mile,14450.59,card,BlueDart,approved
EXP000984,M001,2024-01-23,marketing,SEO,15243.31,UPI,Xpressbees,approved
EXP000985,M001,2024-03-05,software,licenses,1489.36,bank_transfer,Ecom Express,pending
EXP000986,M001,2024-04-14,salaries,full_time,12211.3,cash,Urban Warehouse Services,approved
EXP000987,M001,2024-07-03,marketing,digital_ads,1654.23,card,AdGrowth Marketing,pending
EXP000988,M001,2024-09-12,software,subscriptions,3070.89,card,AdGrowth Marketing,approved
EXP000989,M001,2024-07-19,shipping,air_freight,3299.89,UPI,Ecom Express,approved
EXP000990,M001,2024-06-08,marketing,SEO,25284.79,bank_transfer,Xpressbees,pending
EXP000991,M001,2024-04-21,marketing,digital_ads,16860.37,UPI,Urban Warehouse Services,pending
EXP000992,M001,2024-09-25,shipping,surface,2554.64,bank_transfer,Urban Warehouse Services,approved
EXP000993,M001,2024-04-07,shipping,air_freight,6288.35,card,Cashfree Fees,approved
EXP000994,M001,2024-02-02,marketing,SEO,27046.0,bank_transfer,Razorpay Fees,pending
EXP000995,M001,2024-05-09,marketing,email_campaigns,17080.88,card,Razorpay Fees,approved
EXP000996,M001,2024-01-06,returns,restocking,7567.42,card,AdGrowth Marketing,approved
EXP000997,M001,2024-10-23,marketing,SEO,27494.88,bank_transfer,Urban Warehouse Services,approved
EXP000998,M001,2024-04-23,salaries,incentives,32382.0,card,Shiprocket,approved
EXP000999,M001,2024-06-25,refunds,customer_refund,6899.87,UPI,Delhivery,approved
EXP001000,M001,2024-11-26,salaries,contract,9056.75,cash,Cashfree Fees,pending
EXP001001,M001,2024-05-28,cloud,GCP,2378.11,bank_transfer,Shiprocket,approved
EXP001002,M001,2024-09-10,salaries,full_time,20509.82,bank_transfer,Razorpay Fees,approved
EXP001003,M001,2024-06-25,marketing,influencer,7610.09,bank_transfer,Delhivery,approved
EXP001004,M001,2024-10-16,shipping,air_freight,11594.29,card,BlueDart,approved
EXP001005,M001,2024-09-14,software,licenses,3988.07,UPI,AdGrowth Marketing,pending
EXP001006,M001,2024-01-08,returns,reverse_pickup,4118.41,card,Shiprocket,pending
EXP001007,M001,2024-05-06,returns,restocking,5556.29,bank_transfer,Delhivery,approved
EXP001008,M001,2024-08-12,cloud,storage,2281.58,card,AdGrowth Marketing,approved
EXP001009,M001,2024-12-02,warehouse,equipment,14980.83,bank_transfer,Razorpay Fees,approved
EXP001010,M001,2024-05-05,shipping,surface,15652.13,card,Xpressbees,pending
EXP001011,M001,2024-10-16,warehouse,rent,2327.05,bank_transfer,Razorpay Fees,approved
EXP001012,M001,2024-10-22,warehouse,utilities,24160.87,bank_transfer,Xpressbees,approved
EXP001013,M001,2024-03-23,shipping,reverse_logistics,10844.89,cash,Delhivery,approved
EXP001014,M001,2024-06-19,packaging,labels,6877.62,cash,Xpressbees,approved
EXP001015,M001,2024-03-29,marketing,SEO,19482.34,UPI,Razorpay Fees,approved
EXP001016,M001,2024-06-06,cloud,AWS,5087.18,card,Urban Warehouse Services,approved
EXP001017,M001,2024-12-03,software,licenses,3623.76,cash,Razorpay Fees,approved
EXP001018,M001,2024-10-10,returns,quality_check,467.59,bank_transfer,Razorpay Fees,approved
EXP001019,M001,2024-03-31,salaries,incentives,8973.41,bank_transfer,Xpressbees,approved
EXP001020,M001,2024-11-14,marketing,SEO,17701.73,bank_transfer,Cashfree Fees,approved
EXP001021,M001,2024-06-17,packaging,tape,7525.01,card,Urban Warehouse Services,approved
EXP001022,M001,2024-01-29,salaries,incentives,12149.38,UPI,BlueDart,approved
EXP001023,M001,2024-01-15,salaries,overtime,28816.83,UPI,Delhivery,pending
EXP001024,M001,2024-10-26,cloud,storage,4924.42,bank_transfer,Cashfree Fees,approved
EXP001025,M001,2024-01-11,salaries,full_time,8505.4,cash,AdGrowth Marketing,pending
EXP001026,M001,2024-04-30,marketing,digital_ads,19282.07,UPI,Urban Warehouse Services,approved
EXP001027,M001,2024-06-21,packaging,labels,2489.41,bank_transfer,Xpressbees,approved
EXP001028,M001,2024-03-15,marketing,influencer,5106.79,bank_transfer,BlueDart,pending
EXP001029,M001,2024-12-19,marketing,influencer,21445.05,UPI,Urban Warehouse Services,approved
EXP001030,M001,2024-03-31,warehouse,utilities,3819.49,bank_transfer,Ecom Express,approved
EXP001031,M001,2024-03-28,shipping,last_mile,7737.19,bank_transfer,Xpressbees,pending
EXP001032,M001,2024-10-08,salaries,full_time,30328.46,UPI,BlueDart,approved
EXP001033,M001,2024-06-30,software,licenses,2879.58,card,Ecom Express,pending
EXP001034,M001,2024-07-17,software,tools,1798.96,card,Ecom Express,approved
EXP001035,M001,2024-05-14,marketing,SEO,13766.72,card,Ecom Express,pending
EXP001036,M001,2024-08-28,salaries,overtime,17502.53,bank_transfer,Urban Warehouse Services,approved
EXP001037,M001,2024-01-05,salaries,full_time,33931.69,UPI,Cashfree Fees,pending
EXP001038,M001,2024-04-12,warehouse,rent,23477.05,bank_transfer,Urban Warehouse Services,pending
EXP001039,M001,2024-10-22,packaging,labels,9110.21,card,Ecom Express,approved
EXP001040,M001,2024-12-30,salaries,full_time,36780.37,bank_transfer,Delhivery,approved
EXP001041,M001,2024-03-11,salaries,incentives,25826.13,bank_transfer,Razorpay Fees,approved
EXP001042,M001,2024-10-15,cloud,Azure,334.12,UPI,Delhivery,approved
EXP001043,M001,2024-07-05,salaries,overtime,18042.42,card,Delhivery,approved
EXP001044,M001,2024-06-23,refunds,partial_refund,3464.11,UPI,Urban Warehouse Services,approved
EXP001045,M001,2024-10-30,shipping,reverse_logistics,4675.88,card,Xpressbees,approved
EXP001046,M001,2024-05-27,marketing,SEO,9672.26,UPI,Urban Warehouse Services,approved
EXP001047,M001,2024-08-15,salaries,full_time,34251.63,card,Shiprocket,approved
EXP001048,M001,2024-05-17,marketing,email_campaigns,28789.67,card,Delhivery,approved
EXP001049,M001,2024-10-11,salaries,incentives,12288.36,bank_transfer,Delhivery,approved
EXP001050,M001,2024-04-03,marketing,influencer,29765.09,card,Bangalore Packaging Co,pending
EXP001051,M001,2024-11-27,salaries,contract,20211.92,cash,Delhivery,approved
EXP001052,M001,2024-04-21,returns,reverse_pickup,1571.46,bank_transfer,Bangalore Packaging Co,approved
EXP001053,M001,2024-07-30,marketing,influencer,9246.13,cash,Cashfree Fees,approved
EXP001054,M001,2024-01-12,software,SaaS,2675.71,bank_transfer,BlueDart,pending
EXP001055,M001,2024-06-16,software,licenses,294.13,bank_transfer,Xpressbees,approved
EXP001056,M001,2024-09-13,warehouse,rent,25911.8,card,Urban Warehouse Services,approved
EXP001057,M001,2024-01-11,salaries,contract,26345.25,UPI,Bangalore Packaging Co,approved
EXP001058,M001,2024-12-16,refunds,partial_refund,1716.8,bank_transfer,Ecom Express,approved
EXP001059,M001,2024-07-18,marketing,influencer,3634.62,bank_transfer,BlueDart,approved
EXP001060,M001,2024-11-29,salaries,contract,16759.78,card,Xpressbees,approved
EXP001061,M001,2024-03-05,marketing,influencer,29036.21,UPI,Xpressbees,approved
EXP001062,M001,2024-11-20,marketing,email_campaigns,10772.36,cash,BlueDart,approved
EXP001063,M001,2024-04-28,warehouse,utilities,21752.61,card,Urban Warehouse Services,approved
EXP001064,M001,2024-10-23,salaries,incentives,12792.13,card,Ecom Express,approved
EXP001065,M001,2024-05-24,marketing,influencer,22844.28,card,BlueDart,approved
EXP001066,M001,2024-10-09,warehouse,staff,14285.53,bank_transfer,Shiprocket,approved
EXP001067,M001,2024-08-24,salaries,contract,32533.55,bank_transfer,Cashfree Fees,pending
EXP001068,M001,2024-07-31,marketing,digital_ads,29323.01,bank_transfer,Urban Warehouse Services,approved
EXP001069,M001,2024-09-01,marketing,influencer,6953.99,UPI,Shiprocket,approved
EXP001070,M001,2024-06-16,packaging,bubble_wrap,1609.01,cash,Urban Warehouse Services,approved
EXP001071,M001,2024-07-14,warehouse,utilities,14558.78,UPI,AdGrowth Marketing,approved
EXP001072,M001,2024-11-24,shipping,air_freight,3317.14,bank_transfer,Ecom Express,approved
EXP001073,M001,2024-09-21,returns,reverse_pickup,5803.58,bank_transfer,Urban Warehouse Services,approved
EXP001074,M001,2024-09-12,shipping,last_mile,9756.04,card,Bangalore Packaging Co,rejected
EXP001075,M001,2024-04-24,shipping,reverse_logistics,12987.97,bank_transfer,BlueDart,approved
EXP001076,M001,2024-08-27,marketing,SEO,15430.5,UPI,BlueDart,approved
EXP001077,M001,2024-02-26,marketing,influencer,21261.88,bank_transfer,Shiprocket,pending
EXP001078,M001,2024-02-05,shipping,reverse_logistics,5880.06,bank_transfer,Urban Warehouse Services,pending
EXP001079,M001,2024-05-15,marketing,email_campaigns,26954.05,UPI,Delhivery,pending
EXP001080,M001,2024-08-03,shipping,reverse_logistics,7148.49,bank_transfer,AdGrowth Marketing,approved
EXP001081,M001,2024-12-01,software,SaaS,2682.9,bank_transfer,Delhivery,approved
EXP001082,M001,2024-02-26,marketing,influencer,5660.95,cash,Cashfree Fees,pending
EXP001083,M001,2024-10-15,shipping,air_freight,10121.32,bank_transfer,Bangalore Packaging Co,approved
EXP001084,M001,2024-03-29,marketing,SEO,2043.02,card,Xpressbees,approved
EXP001085,M001,2024-06-01,salaries,full_time,12330.25,cash,Bangalore Packaging Co,pending
EXP001086,M001,2024-05-05,payment_gateway,settlement_charge,3221.28,UPI,BlueDart,approved
EXP001087,M001,2024-11-26,software,tools,1201.3,UPI,Ecom Express,approved
EXP001088,M001,2024-07-05,marketing,SEO,15764.05,card,AdGrowth Marketing,approved
EXP001089,M001,2024-05-20,salaries,contract,10884.11,UPI,Cashfree Fees,approved
EXP001090,M001,2024-01-14,packaging,boxes,8412.91,bank_transfer,Bangalore Packaging Co,approved
EXP001091,M001,2024-07-28,warehouse,equipment,10190.72,card,Razorpay Fees,approved
EXP001092,M001,2024-01-26,packaging,tape,9479.68,bank_transfer,Bangalore Packaging Co,approved
EXP001093,M001,2024-12-28,warehouse,rent,9829.7,bank_transfer,AdGrowth Marketing,approved
EXP001094,M001,2024-11-25,salaries,incentives,12515.23,bank_transfer,Cashfree Fees,approved
EXP001095,M001,2024-12-18,marketing,email_campaigns,4255.58,card,Urban Warehouse Services,pending
EXP001096,M001,2024-03-27,returns,reverse_pickup,7716.74,card,Delhivery,rejected
EXP001097,M001,2024-01-22,salaries,contract,36809.07,card,Urban Warehouse Services,approved
EXP001098,M001,2024-09-14,shipping,reverse_logistics,13378.01,cash,Ecom Express,pending
EXP001099,M001,2024-07-06,payment_gateway,transaction_fee,6908.12,cash,Bangalore Packaging Co,rejected
EXP001100,M001,2024-12-25,refunds,partial_refund,8999.44,card,Razorpay Fees,approved
EXP001101,M001,2024-12-10,marketing,email_campaigns,24442.92,bank_transfer,Cashfree Fees,approved
EXP001102,M001,2024-09-19,marketing,digital_ads,17541.58,bank_transfer,Urban Warehouse Services,approved
EXP001103,M001,2024-10-03,marketing,digital_ads,6184.53,bank_transfer,AdGrowth Marketing,approved
