merchant_id,payment_id,order_id,payment_date,payment_method,payment_status,amount,refund_amount,settlement_date,gateway_name
M001,PAY002975,ORD009041,2024-12-01,UPI,paid,5075.78,0.0,2024-12-02,PayU
M001,PAY002976,ORD000933,2024-01-29,UPI,paid,634.86,0.0,2024-02-01,Cashfree
M001,PAY002977,ORD001956,2024-03-13,Credit Card,paid,787.29,0.0,2024-03-17,PayU
M001,PAY002978,ORD006631,2024-09-23,COD,paid,6334.99,0.0,2024-09-24,PhonePe
M001,PAY002979,ORD002221,2024-03-23,COD,paid,9974.64,0.0,2024-03-27,PhonePe
M001,PAY002980,ORD008436,2024-11-14,UPI,paid,1587.93,0.0,2024-11-15,Razorpay
M001,PAY002981,ORD008523,2024-11-17,COD,paid,5703.64,0.0,2024-11-21,Cashfree
M001,PAY002982,ORD005110,2024-07-20,Credit Card,paid,3562.61,0.0,2024-07-24,Stripe
M001,PAY002983,ORD005001,2024-07-14,Credit Card,paid,5529.59,0.0,2024-07-16,PhonePe
M001,PAY002984,ORD008629,2024-11-20,UPI,paid,7232.47,0.0,2024-11-24,PhonePe
M001,PAY002985,ORD004197,2024-06-06,Debit Card,paid,8469.65,0.0,2024-06-09,Juspay
M001,PAY002986,ORD008491,2024-11-16,UPI,paid,9686.67,0.0,2024-11-17,PayU
M001,PAY002987,ORD009305,2024-12-08,COD,paid,1361.74,0.0,2024-12-10,PhonePe
M001,PAY002988,ORD004522,2024-06-22,UPI,paid,5130.27,0.0,2024-06-27,PhonePe
M001,PAY002989,ORD005260,2024-07-28,Debit Card,paid,4965.6,0.0,2024-08-01,PayU
M001,PAY002990,ORD001144,2024-02-05,UPI,paid,5057.01,0.0,2024-02-09,PayU
M001,PAY002991,ORD007078,2024-10-07,Credit Card,refunded,1994.68,907.47,2024-10-10,PayU
M001,PAY002992,ORD005199,2024-07-25,COD,paid,3794.25,0.0,2024-07-28,PayU
M001,PAY002993,ORD009569,2024-12-17,COD,refunded,9196.48,3508.28,2024-12-21,Stripe
M001,PAY002994,ORD009645,2024-12-20,COD,failed,0.0,0.0,2024-12-20,Cashfree
M001,PAY002995,ORD000427,2024-01-14,UPI,failed,0.0,0.0,2024-01-14,Stripe
M001,PAY002996,ORD009414,2024-12-12,Credit Card,paid,1115.5,0.0,2024-12-16,Stripe
M001,PAY002997,ORD004897,2024-07-09,Debit Card,refunded,3544.89,3276.44,2024-07-13,Cashfree
M001,PAY002998,ORD006243,2024-09-06,COD,pending,3666.69,0.0,2024-09-08,Razorpay
M001,PAY002999,ORD000750,2024-01-24,NetBanking,paid,8429.64,0.0,2024-01-26,PhonePe
M001,PAY003000,ORD002769,2024-04-14,Credit Card,paid,6926.11,0.0,2024-04-19,Stripe
M001,PAY003001,ORD005413,2024-08-04,Debit Card,paid,3450.74,0.0,2024-08-08,PayU
M001,PAY003002,ORD004778,2024-07-03,COD,paid,6797.42,0.0,2024-07-04,Juspay
M001,PAY003003,ORD003850,2024-05-24,Credit Card,paid,5199.48,0.0,2024-05-29,PayU
M001,PAY003004,ORD004972,2024-07-13,UPI,paid,7622.06,0.0,2024-07-14,PhonePe
M001,PAY003005,ORD006350,2024-09-12,COD,paid,6796.58,0.0,2024-09-13,PhonePe
M001,PAY003006,ORD007277,2024-10-13,UPI,paid,4418.5,0.0,2024-10-14,Razorpay
M001,PAY003007,ORD004133,2024-06-03,Wallet,paid,4887.61,0.0,2024-06-08,Stripe
M001,PAY003008,ORD006215,2024-09-05,UPI,refunded,2828.05,2467.25,2024-09-07,PhonePe
M001,PAY003009,ORD002676,2024-04-11,UPI,refunded,1644.54,274.29,2024-04-15,Juspay
M001,PAY003010,ORD006326,2024-09-09,Debit Card,paid,4539.7,0.0,2024-09-12,Cashfree
M001,PAY003011,ORD000919,2024-01-29,UPI,paid,7035.93,0.0,2024-01-30,Stripe
M001,PAY003012,ORD001904,2024-03-10,Wallet,paid,5548.38,0.0,2024-03-11,PhonePe
M001,PAY003013,ORD009655,2024-12-20,COD,paid,1579.73,0.0,2024-12-24,PayU
M001,PAY003014,ORD002617,2024-04-07,NetBanking,pending,5449.54,0.0,2024-04-09,Cashfree
M001,PAY003015,ORD006662,2024-09-25,Wallet,paid,9833.74,0.0,2024-09-30,Juspay
M001,PAY003016,ORD006367,2024-09-12,Credit Card,paid,6194.42,0.0,2024-09-17,Stripe
M001,PAY003017,ORD002481,2024-04-04,Credit Card,paid,4391.57,0.0,2024-04-09,PayU
M001,PAY003018,ORD006134,2024-09-03,Credit Card,paid,7542.92,0.0,2024-09-05,PayU
M001,PAY003019,ORD009025,2024-11-30,Credit Card,paid,8666.22,0.0,2024-12-02,Stripe
M001,PAY003020,ORD005642,2024-08-13,Debit Card,paid,4969.72,0.0,2024-08-17,Stripe
M001,PAY003021,ORD008553,2024-11-19,COD,paid,6045.07,0.0,2024-11-24,PhonePe
M001,PAY003022,ORD008527,2024-11-18,Debit Card,paid,3481.75,0.0,2024-11-20,Razorpay
M001,PAY003023,ORD002568,2024-04-06,UPI,paid,2324.82,0.0,2024-04-10,PayU
M001,PAY003024,ORD002226,2024-03-24,COD,paid,1433.9,0.0,2024-03-28,Stripe
M001,PAY003025,ORD004993,2024-07-14,UPI,paid,8325.4,0.0,2024-07-17,PhonePe
M001,PAY003026,ORD000453,2024-01-15,COD,failed,0.0,0.0,2024-01-15,Razorpay
M001,PAY003027,ORD004798,2024-07-05,COD,paid,7379.85,0.0,2024-07-09,Cashfree
M001,PAY003028,ORD002573,2024-04-07,COD,paid,4951.92,0.0,2024-04-08,PhonePe
M001,PAY003029,ORD009065,2024-12-02,COD,paid,5144.49,0.0,2024-12-07,PayU
M001,PAY003030,ORD008821,2024-11-26,UPI,paid,2969.49,0.0,2024-11-28,Cashfree
M001,PAY003031,ORD004767,2024-07-04,UPI,pending,6591.7,0.0,2024-07-05,Razorpay
M001,PAY003032,ORD007735,2024-10-26,UPI,paid,2354.26,0.0,2024-10-30,PhonePe
M001,PAY003033,ORD003376,2024-05-06,UPI,paid,5812.08,0.0,2024-05-08,PhonePe
M001,PAY003034,ORD002296,2024-03-27,UPI,paid,2246.96,0.0,2024-03-31,PhonePe
M001,PAY003035,ORD000252,2024-01-09,NetBanking,paid,4169.87,0.0,2024-01-10,PhonePe
M001,PAY003036,ORD009085,2024-12-02,UPI,paid,7497.41,0.0,2024-12-03,Cashfree
M001,PAY003037,ORD003625,2024-05-15,UPI,paid,1526.08,0.0,2024-05-16,Cashfree
M001,PAY003038,ORD007093,2024-10-07,Credit Card,paid,4697.92,0.0,2024-10-11,PhonePe
M001,PAY003039,ORD002469,2024-04-03,UPI,paid,8613.42,0.0,2024-04-07,Cashfree
M001,PAY003040,ORD002968,2024-04-20,Credit Card,paid,1174.29,0.0,2024-04-22,Razorpay
M001,PAY003041,ORD004007,2024-05-29,COD,refunded,6818.87,5832.17,2024-05-30,Stripe
M001,PAY003042,ORD004543,2024-06-23,UPI,paid,9366.99,0.0,2024-06-28,PhonePe
M001,PAY003043,ORD003351,2024-05-05,UPI,paid,6821.38,0.0,2024-05-06,Razorpay
M001,PAY003044,ORD007316,2024-10-13,Wallet,paid,594.52,0.0,2024-10-14,Razorpay
M001,PAY003045,ORD003875,2024-05-25,UPI,refunded,5260.68,743.98,2024-05-26,Cashfree
M001,PAY003046,ORD002233,2024-03-24,COD,paid,1139.38,0.0,2024-03-28,Stripe
M001,PAY003047,ORD009747,2024-12-24,COD,paid,4605.01,0.0,2024-12-28,PayU
M001,PAY003048,ORD003436,2024-05-07,COD,paid,734.2,0.0,2024-05-12,Juspay
M001,PAY003049,ORD008430,2024-11-14,Credit Card,paid,2410.41,0.0,2024-11-15,PayU
M001,PAY003050,ORD004450,2024-06-18,Wallet,paid,5003.74,0.0,2024-06-22,Stripe
M001,PAY003051,ORD000324,2024-01-11,Credit Card,paid,9550.62,0.0,2024-01-14,Stripe
M001,PAY003052,ORD008910,2024-11-27,COD,paid,8183.4,0.0,2024-11-30,Razorpay
M001,PAY003053,ORD003249,2024-04-30,Debit Card,paid,8198.57,0.0,2024-05-02,PayU
M001,PAY003054,ORD004323,2024-06-12,COD,paid,8491.54,0.0,2024-06-13,Cashfree
M001,PAY003055,ORD003927,2024-05-25,Wallet,paid,1701.29,0.0,2024-05-30,Cashfree
M001,PAY003056,ORD005371,2024-08-01,COD,paid,7466.37,0.0,2024-08-05,Stripe
M001,PAY003057,ORD006255,2024-09-06,UPI,paid,6713.54,0.0,2024-09-07,Razorpay
M001,PAY003058,ORD006718,2024-09-26,COD,paid,1267.33,0.0,2024-09-30,PhonePe
M001,PAY003059,ORD008573,2024-11-19,NetBanking,paid,4814.17,0.0,2024-11-21,Cashfree
M001,PAY003060,ORD009292,2024-12-09,Credit Card,failed,0.0,0.0,2024-12-09,PhonePe
M001,PAY003061,ORD005586,2024-08-11,Credit Card,paid,1071.88,0.0,2024-08-16,Razorpay
M001,PAY003062,ORD002684,2024-04-12,NetBanking,paid,5876.28,0.0,2024-04-15,PayU
M001,PAY003063,ORD003880,2024-05-25,UPI,paid,8618.33,0.0,2024-05-30,PhonePe
M001,PAY003064,ORD009709,2024-12-22,Credit Card,paid,7103.15,0.0,2024-12-27,Razorpay
M001,PAY003065,ORD001497,2024-02-22,UPI,refunded,3835.35,3607.94,2024-02-23,Razorpay
M001,PAY003066,ORD007572,2024-10-21,Credit Card,paid,2355.81,0.0,2024-10-22,PayU
M001,PAY003067,ORD005990,2024-08-27,UPI,paid,2289.54,0.0,2024-08-31,Cashfree
M001,PAY003068,ORD008130,2024-11-08,UPI,pending,3247.45,0.0,2024-11-09,PayU
M001,PAY003069,ORD001898,2024-03-11,Wallet,paid,2271.04,0.0,2024-03-14,Juspay
M001,PAY003070,ORD007853,2024-10-30,COD,paid,589.22,0.0,2024-11-03,PhonePe
M001,PAY003071,ORD004785,2024-07-05,Debit Card,paid,5390.66,0.0,2024-07-07,Razorpay
M001,PAY003072,ORD008057,2024-11-04,COD,paid,6631.2,0.0,2024-11-05,Stripe
M001,PAY003073,ORD007461,2024-10-17,COD,refunded,1773.46,1394.6,2024-10-22,Stripe
M001,PAY003074,ORD007295,2024-10-13,UPI,paid,9223.92,0.0,2024-10-16,Razorpay
M001,PAY003075,ORD006552,2024-09-19,Credit Card,paid,2955.47,0.0,2024-09-21,Cashfree
M001,PAY003076,ORD007120,2024-10-08,Wallet,paid,3068.21,0.0,2024-10-12,Cashfree
M001,PAY003077,ORD009877,2024-12-28,UPI,paid,6786.07,0.0,2025-01-02,PhonePe
M001,PAY003078,ORD006934,2024-10-03,UPI,pending,2798.46,0.0,2024-10-05,PayU
M001,PAY003079,ORD004617,2024-06-26,COD,pending,5773.7,0.0,2024-06-27,Cashfree
M001,PAY003080,ORD007663,2024-10-25,COD,paid,2727.63,0.0,2024-10-28,Stripe
M001,PAY003081,ORD004490,2024-06-19,Wallet,paid,8157.38,0.0,2024-06-22,Cashfree
M001,PAY003082,ORD003329,2024-05-04,Debit Card,paid,2922.31,0.0,2024-05-07,PhonePe
M001,PAY003083,ORD002745,2024-04-12,UPI,paid,4412.96,0.0,2024-04-16,PhonePe
M001,PAY003084,ORD009017,2024-11-29,Wallet,paid,1881.41,0.0,2024-11-30,Cashfree
M001,PAY003085,ORD002068,2024-03-18,UPI,paid,4664.64,0.0,2024-03-19,Juspay
M001,PAY003086,ORD000822,2024-01-26,UPI,paid,2866.74,0.0,2024-01-29,Juspay
M001,PAY003087,ORD002268,2024-03-25,COD,paid,3068.79,0.0,2024-03-28,PhonePe
M001,PAY003088,ORD007038,2024-10-06,COD,paid,8981.25,0.0,2024-10-07,PhonePe
M001,PAY003089,ORD007702,2024-10-26,Wallet,paid,6265.7,0.0,2024-10-30,Juspay
M001,PAY003090,ORD006790,2024-09-28,COD,paid,1719.75,0.0,2024-10-01,Cashfree
M001,PAY003091,ORD006414,2024-09-14,Wallet,paid,2944.58,0.0,2024-09-15,Razorpay
M001,PAY003092,ORD008035,2024-11-05,Debit Card,paid,4851.32,0.0,2024-11-08,Razorpay
M001,PAY003093,ORD007657,2024-10-25,Credit Card,paid,10394.97,0.0,2024-10-29,Stripe
M001,PAY003094,ORD000434,2024-01-15,Credit Card,failed,0.0,0.0,2024-01-15,Juspay
M001,PAY003095,ORD004869,2024-07-08,UPI,pending,597.66,0.0,2024-07-09,Razorpay
M001,PAY003096,ORD006859,2024-10-02,NetBanking,paid,2453.98,0.0,2024-10-03,Razorpay
M001,PAY003097,ORD007456,2024-10-17,COD,paid,6756.81,0.0,2024-10-21,Stripe
M001,PAY003098,ORD009415,2024-12-13,COD,paid,4441.8,0.0,2024-12-15,Juspay
M001,PAY003099,ORD008061,2024-11-04,COD,paid,7546.41,0.0,2024-11-09,Cashfree
M001,PAY003100,ORD005995,2024-08-28,Credit Card,paid,6766.58,0.0,2024-08-31,Juspay
M001,PAY003101,ORD003999,2024-05-28,Credit Card,paid,493.22,0.0,2024-05-30,Stripe
M001,PAY003102,ORD005465,2024-08-06,COD,failed,0.0,0.0,2024-08-06,Juspay
M001,PAY003103,ORD007129,2024-10-09,UPI,paid,7323.91,0.0,2024-10-14,PhonePe
M001,PAY003104,ORD005884,2024-08-22,Credit Card,refunded,6485.22,2641.01,2024-08-25,Juspay
M001,PAY003105,ORD003293,2024-05-02,Debit Card,paid,3101.73,0.0,2024-05-06,Stripe
M001,PAY003106,ORD007431,2024-10-17,UPI,paid,3118.72,0.0,2024-10-19,PhonePe
M001,PAY003107,ORD001473,2024-02-20,COD,paid,9426.38,0.0,2024-02-24,Juspay
M001,PAY003108,ORD003507,2024-05-11,Credit Card,paid,4761.44,0.0,2024-05-12,Stripe
M001,PAY003109,ORD005331,2024-07-30,UPI,paid,8504.32,0.0,2024-07-31,Cashfree
M001,PAY003110,ORD001611,2024-02-28,Wallet,paid,2913.14,0.0,2024-02-29,Stripe
M001,PAY003111,ORD001130,2024-02-05,COD,pending,5245.48,0.0,2024-02-07,Razorpay
M001,PAY003112,ORD009426,2024-12-12,Wallet,failed,0.0,0.0,2024-12-12,Razorpay
M001,PAY003113,ORD004160,2024-06-04,COD,paid,3311.72,0.0,2024-06-09,PhonePe
M001,PAY003114,ORD001867,2024-03-09,Debit Card,paid,3092.14,0.0,2024-03-10,Stripe
M001,PAY003115,ORD006597,2024-09-22,Debit Card,paid,7180.34,0.0,2024-09-24,PhonePe
M001,PAY003116,ORD000137,2024-01-04,Wallet,paid,9374.93,0.0,2024-01-09,PayU
M001,PAY003117,ORD000916,2024-01-29,COD,failed,0.0,0.0,2024-01-29,Stripe
M001,PAY003118,ORD008703,2024-11-22,UPI,paid,6664.18,0.0,2024-11-27,Stripe
M001,PAY003119,ORD006671,2024-09-25,UPI,paid,9016.58,0.0,2024-09-29,Razorpay
M001,PAY003120,ORD002662,2024-04-10,Credit Card,paid,2770.15,0.0,2024-04-14,Razorpay
M001,PAY003121,ORD009864,2024-12-27,COD,paid,7447.96,0.0,2024-12-28,Juspay
M001,PAY003122,ORD002559,2024-04-06,Credit Card,paid,6678.73,0.0,2024-04-07,Cashfree
M001,PAY003123,ORD005091,2024-07-20,COD,paid,6260.79,0.0,2024-07-21,Juspay
M001,PAY003124,ORD005811,2024-08-19,COD,paid,6906.34,0.0,2024-08-23,Cashfree
M001,PAY003125,ORD008342,2024-11-12,UPI,paid,2280.41,0.0,2024-11-17,Cashfree
M001,PAY003126,ORD008517,2024-11-17,Debit Card,paid,3756.98,0.0,2024-11-18,Cashfree
M001,PAY003127,ORD002957,2024-04-20,COD,paid,886.32,0.0,2024-04-21,Juspay
M001,PAY003128,ORD008390,2024-11-13,UPI,paid,998.03,0.0,2024-11-16,PhonePe
M001,PAY003129,ORD003071,2024-04-24,COD,paid,3614.71,0.0,2024-04-27,Stripe
M001,PAY003130,ORD003038,2024-04-24,Debit Card,refunded,4211.51,1627.69,2024-04-26,Juspay
M001,PAY003131,ORD007928,2024-11-02,Credit Card,refunded,4535.85,1039.68,2024-11-03,Juspay
M001,PAY003132,ORD003362,2024-05-05,COD,paid,3565.93,0.0,2024-05-08,Juspay
M001,PAY003133,ORD009693,2024-12-21,COD,refunded,9710.63,3557.34,2024-12-24,Razorpay
M001,PAY003134,ORD007965,2024-11-03,UPI,paid,896.95,0.0,2024-11-06,Stripe
M001,PAY003135,ORD007014,2024-10-04,Wallet,refunded,2153.6,1115.98,2024-10-09,Juspay
M001,PAY003136,ORD008232,2024-11-10,UPI,refunded,7260.95,5039.92,2024-11-14,Cashfree
M001,PAY003137,ORD003739,2024-05-20,UPI,paid,6181.95,0.0,2024-05-22,Cashfree
M001,PAY003138,ORD006778,2024-09-28,COD,failed,0.0,0.0,2024-09-28,Stripe
M001,PAY003139,ORD006325,2024-09-09,Credit Card,paid,6550.55,0.0,2024-09-12,Stripe
M001,PAY003140,ORD009445,2024-12-13,Debit Card,paid,3204.38,0.0,2024-12-14,Razorpay
M001,PAY003141,ORD003773,2024-05-21,Credit Card,paid,6642.2,0.0,2024-05-26,Stripe
M001,PAY003142,ORD008903,2024-11-28,UPI,paid,2390.54,0.0,2024-11-29,PhonePe
M001,PAY003143,ORD001593,2024-02-28,UPI,pending,8809.42,0.0,2024-02-29,PhonePe
M001,PAY003144,ORD002744,2024-04-12,UPI,refunded,886.96,304.15,2024-04-15,Razorpay
M001,PAY003145,ORD001021,2024-02-02,UPI,refunded,6443.31,798.07,2024-02-07,Razorpay
M001,PAY003146,ORD000694,2024-01-22,UPI,paid,4279.59,0.0,2024-01-27,PayU
M001,PAY003147,ORD000950,2024-01-29,Credit Card,refunded,776.43,696.73,2024-02-01,PayU
M001,PAY003148,ORD002946,2024-04-19,COD,paid,6271.38,0.0,2024-04-23,Cashfree
M001,PAY003149,ORD007701,2024-10-26,UPI,paid,9483.51,0.0,2024-10-29,Juspay
M001,PAY003150,ORD007031,2024-10-06,UPI,paid,7447.89,0.0,2024-10-07,Cashfree
M001,PAY003151,ORD002791,2024-04-15,Debit Card,paid,3005.79,0.0,2024-04-17,PhonePe
M001,PAY003152,ORD001824,2024-03-07,COD,paid,2316.23,0.0,2024-03-12,Cashfree
M001,PAY003153,ORD005173,2024-07-23,COD,refunded,2048.31,355.87,2024-07-27,Stripe
M001,PAY003154,ORD004829,2024-07-07,COD,paid,4186.43,0.0,2024-07-09,Razorpay
M001,PAY003155,ORD006568,2024-09-20,COD,paid,5020.27,0.0,2024-09-22,PhonePe
M001,PAY003156,ORD007990,2024-11-03,UPI,paid,9303.85,0.0,2024-11-04,Cashfree
M001,PAY003157,ORD009316,2024-12-09,UPI,paid,4588.01,0.0,2024-12-13,PayU
M001,PAY003158,ORD008496,2024-11-16,UPI,paid,1778.4,0.0,2024-11-20,Cashfree
M001,PAY003159,ORD007646,2024-10-24,COD,paid,4964.67,0.0,2024-10-27,Cashfree
M001,PAY003160,ORD006346,2024-09-10,COD,paid,7650.25,0.0,2024-09-14,Cashfree
M001,PAY003161,ORD003289,2024-05-02,UPI,paid,6043.7,0.0,2024-05-03,Cashfree
M001,PAY003162,ORD001544,2024-02-25,Credit Card,paid,2960.96,0.0,2024-02-28,Stripe
M001,PAY003163,ORD007244,2024-10-11,Credit Card,paid,1794.64,0.0,2024-10-15,PayU
M001,PAY003164,ORD007576,2024-10-21,Debit Card,paid,9488.26,0.0,2024-10-23,Cashfree
M001,PAY003165,ORD009181,2024-12-05,Wallet,paid,3928.11,0.0,2024-12-09,PhonePe
M001,PAY003166,ORD000531,2024-01-18,COD,paid,2804.57,0.0,2024-01-19,Stripe
M001,PAY003167,ORD003088,2024-04-26,COD,paid,6126.31,0.0,2024-04-28,Stripe
M001,PAY003168,ORD004079,2024-05-31,COD,paid,4664.63,0.0,2024-06-01,Razorpay
M001,PAY003169,ORD000408,2024-01-14,Credit Card,paid,6643.99,0.0,2024-01-17,Juspay
M001,PAY003170,ORD002130,2024-03-20,UPI,paid,1873.49,0.0,2024-03-25,Razorpay
M001,PAY003171,ORD001405,2024-02-17,COD,paid,4663.8,0.0,2024-02-19,PhonePe
M001,PAY003172,ORD005806,2024-08-20,COD,paid,4927.27,0.0,2024-08-24,Cashfree
M001,PAY003173,ORD001387,2024-02-16,Credit Card,paid,2906.37,0.0,2024-02-18,Cashfree
M001,PAY003174,ORD006221,2024-09-06,Wallet,paid,3451.64,0.0,2024-09-11,Stripe
M001,PAY003175,ORD008393,2024-11-14,Debit Card,paid,6025.6,0.0,2024-11-18,PayU
M001,PAY003176,ORD002910,2024-04-19,COD,paid,6073.43,0.0,2024-04-24,Stripe
M001,PAY003177,ORD007733,2024-10-26,Credit Card,paid,3182.75,0.0,2024-10-27,Cashfree
M001,PAY003178,ORD002286,2024-03-27,COD,paid,6702.55,0.0,2024-03-31,Stripe
M001,PAY003179,ORD007812,2024-10-28,COD,refunded,6194.41,4751.87,2024-11-01,Stripe
M001,PAY003180,ORD004614,2024-06-25,Wallet,paid,7852.83,0.0,2024-06-30,PayU
M001,PAY003181,ORD000331,2024-01-11,Credit Card,failed,0.0,0.0,2024-01-11,PhonePe
M001,PAY003182,ORD008497,2024-11-16,COD,refunded,6948.25,2459.81,2024-11-18,PayU
M001,PAY003183,ORD001683,2024-03-02,Credit Card,paid,7500.21,0.0,2024-03-06,Stripe
M001,PAY003184,ORD003490,2024-05-11,COD,paid,644.1,0.0,2024-05-16,Stripe
M001,PAY003185,ORD006262,2024-09-07,Credit Card,paid,7755.68,0.0,2024-09-12,Stripe
M001,PAY003186,ORD001893,2024-03-10,UPI,paid,7106.33,0.0,2024-03-13,Razorpay
M001,PAY003187,ORD003084,2024-04-25,COD,paid,2408.22,0.0,2024-04-28,Cashfree
M001,PAY003188,ORD006502,2024-09-18,Wallet,paid,2173.51,0.0,2024-09-21,Juspay
M001,PAY003189,ORD005804,2024-08-19,UPI,paid,7822.29,0.0,2024-08-21,Razorpay
M001,PAY003190,ORD001514,2024-02-22,NetBanking,paid,2306.01,0.0,2024-02-23,PayU
M001,PAY003191,ORD008501,2024-11-16,UPI,paid,8970.72,0.0,2024-11-21,PayU
M001,PAY003192,ORD006802,2024-09-30,COD,paid,595.19,0.0,2024-10-02,PhonePe
M001,PAY003193,ORD007299,2024-10-13,COD,paid,5825.45,0.0,2024-10-15,PayU
M001,PAY003194,ORD002140,2024-03-21,UPI,pending,2230.88,0.0,2024-03-23,PayU
M001,PAY003195,ORD003053,2024-04-24,Credit Card,paid,10070.15,0.0,2024-04-29,Cashfree
M001,PAY003196,ORD004434,2024-06-17,UPI,refunded,2781.29,2371.25,2024-06-21,PhonePe
M001,PAY003197,ORD007030,2024-10-05,Credit Card,paid,5374.56,0.0,2024-10-07,Razorpay
M001,PAY003198,ORD002434,2024-04-01,COD,paid,4417.16,0.0,2024-04-03,PayU
M001,PAY003199,ORD003438,2024-05-09,Wallet,paid,4898.61,0.0,2024-05-11,Stripe
M001,PAY003200,ORD002715,2024-04-11,Credit Card,paid,6281.72,0.0,2024-04-12,PhonePe
M001,PAY003201,ORD005284,2024-07-29,COD,paid,8656.45,0.0,2024-08-02,PhonePe
M001,PAY003202,ORD008297,2024-11-11,COD,paid,4166.89,0.0,2024-11-16,Juspay
M001,PAY003203,ORD002139,2024-03-21,COD,failed,0.0,0.0,2024-03-21,Juspay
M001,PAY003204,ORD004074,2024-06-01,UPI,paid,1485.76,0.0,2024-06-04,Cashfree
M001,PAY003205,ORD003827,2024-05-23,UPI,paid,4284.37,0.0,2024-05-25,Razorpay
M001,PAY003206,ORD003981,2024-05-27,COD,paid,5351.75,0.0,2024-05-29,PayU
M001,PAY003207,ORD007983,2024-11-04,UPI,paid,7857.78,0.0,2024-11-07,Cashfree
M001,PAY003208,ORD000697,2024-01-23,COD,paid,2500.58,0.0,2024-01-26,Cashfree
M001,PAY003209,ORD008003,2024-11-04,COD,paid,6534.35,0.0,2024-11-05,PayU
M001,PAY003210,ORD006601,2024-09-21,UPI,paid,6010.97,0.0,2024-09-25,Cashfree
M001,PAY003211,ORD000493,2024-01-16,Credit Card,failed,0.0,0.0,2024-01-16,Razorpay
M001,PAY003212,ORD003310,2024-05-03,COD,paid,7274.58,0.0,2024-05-06,Juspay
M001,PAY003213,ORD008977,2024-11-30,COD,paid,1838.31,0.0,2024-12-03,Cashfree
M001,PAY003214,ORD002826,2024-04-15,Debit Card,paid,8189.74,0.0,2024-04-20,PayU
M001,PAY003215,ORD006807,2024-09-30,COD,pending,9450.84,0.0,2024-10-02,Stripe
M001,PAY003216,ORD000326,2024-01-11,COD,paid,5750.63,0.0,2024-01-13,Razorpay
M001,PAY003217,ORD004788,2024-07-05,UPI,paid,5845.26,0.0,2024-07-06,PhonePe
M001,PAY003218,ORD004511,2024-06-20,UPI,paid,9861.07,0.0,2024-06-21,PhonePe
M001,PAY003219,ORD006116,2024-09-01,NetBanking,paid,2701.32,0.0,2024-09-06,Stripe
M001,PAY003220,ORD009274,2024-12-09,COD,paid,1359.25,0.0,2024-12-10,Stripe
M001,PAY003221,ORD003331,2024-05-03,Credit Card,paid,970.66,0.0,2024-05-06,PayU
M001,PAY003222,ORD002281,2024-03-27,Credit Card,paid,1797.54,0.0,2024-03-29,PhonePe
M001,PAY003223,ORD007328,2024-10-14,UPI,paid,6206.57,0.0,2024-10-17,Stripe
M001,PAY003224,ORD006497,2024-09-17,Wallet,paid,5423.08,0.0,2024-09-21,Juspay
M001,PAY003225,ORD003599,2024-05-13,Credit Card,refunded,842.68,100.59,2024-05-14,Cashfree
M001,PAY003226,ORD002610,2024-04-08,COD,refunded,9751.0,4366.83,2024-04-10,Juspay
M001,PAY003227,ORD009872,2024-12-27,COD,paid,7245.14,0.0,2024-12-28,Cashfree
M001,PAY003228,ORD005608,2024-08-12,Credit Card,paid,4157.13,0.0,2024-08-15,Juspay
M001,PAY003229,ORD004915,2024-07-10,Wallet,paid,5869.74,0.0,2024-07-12,Stripe
M001,PAY003230,ORD003776,2024-05-20,NetBanking,paid,1591.83,0.0,2024-05-24,Cashfree
M001,PAY003231,ORD005784,2024-08-19,UPI,failed,0.0,0.0,2024-08-19,Juspay
M001,PAY003232,ORD002939,2024-04-20,UPI,paid,3184.78,0.0,2024-04-22,Cashfree
M001,PAY003233,ORD004679,2024-06-28,COD,paid,2183.65,0.0,2024-07-02,Stripe
M001,PAY003234,ORD008609,2024-11-20,UPI,paid,993.98,0.0,2024-11-23,PhonePe
M001,PAY003235,ORD008146,2024-11-07,COD,paid,10237.09,0.0,2024-11-12,PayU
M001,PAY003236,ORD006293,2024-09-08,COD,paid,6967.12,0.0,2024-09-09,PhonePe
M001,PAY003237,ORD009755,2024-12-24,COD,paid,1399.62,0.0,2024-12-29,Cashfree
M001,PAY003238,ORD000218,2024-01-07,Credit Card,paid,8025.22,0.0,2024-01-12,PhonePe
M001,PAY003239,ORD000432,2024-01-15,UPI,paid,1414.57,0.0,2024-01-19,Razorpay
M001,PAY003240,ORD002069,2024-03-17,COD,paid,7663.26,0.0,2024-03-20,PhonePe
M001,PAY003241,ORD008622,2024-11-20,COD,paid,4962.26,0.0,2024-11-22,Cashfree
M001,PAY003242,ORD007178,2024-10-09,Credit Card,paid,2752.28,0.0,2024-10-12,Stripe
M001,PAY003243,ORD005614,2024-08-12,UPI,paid,5021.73,0.0,2024-08-13,Cashfree
M001,PAY003244,ORD009829,2024-12-25,Credit Card,paid,6114.62,0.0,2024-12-26,PhonePe
M001,PAY003245,ORD008081,2024-11-05,UPI,paid,1662.77,0.0,2024-11-06,Razorpay
M001,PAY003246,ORD000118,2024-01-04,UPI,paid,3533.19,0.0,2024-01-08,Stripe
M001,PAY003247,ORD009402,2024-12-13,COD,paid,3034.17,0.0,2024-12-16,PhonePe
M001,PAY003248,ORD007838,2024-10-29,UPI,paid,6117.38,0.0,2024-10-30,Juspay
