merchant_id,invoice_id,order_id,vendor_name,invoice_number,invoice_date,billing_period_start,billing_period_end,subtotal,tax_amount,total_amount,currency,invoice_status
M001,INV000610,ORD005327,BlueDart,VINV-000610,2024-08-04,2024-07-12,2024-08-04,5776.63,1039.79,6816.42,INR,approved
M001,INV000611,ORD003517,Shiprocket,VINV-000611,2024-06-02,2024-05-31,2024-06-02,1129.18,203.25,1332.43,INR,approved
M001,INV000612,ORD000933,Shiprocket,VINV-000612,2024-02-04,2024-01-30,2024-02-04,424.89,76.48,501.37,INR,approved
M001,INV000613,ORD007373,Cashfree Fees,VINV-000613,2024-11-07,2024-11-01,2024-11-07,7442.43,1339.64,8782.07,INR,approved
M001,INV000614,ORD005237,BlueDart,VINV-000614,2024-08-10,2024-07-28,2024-08-10,2602.47,468.45,3070.92,INR,approved
M001,INV000615,ORD007911,Cashfree Fees,VINV-000615,2024-11-05,2024-10-24,2024-11-05,2538.17,456.87,2995.04,INR,pending
M001,INV000616,ORD007742,AdGrowth Marketing,VINV-000616,2024-11-21,2024-11-17,2024-11-21,1170.86,210.75,1381.61,INR,pending
M001,INV000617,ORD007667,BlueDart,VINV-000617,2024-11-22,2024-10-26,2024-11-22,2676.07,481.69,3157.76,INR,approved
M001,INV000618,ORD006492,Cashfree Fees,VINV-000618,2024-09-19,2024-09-07,2024-09-19,3133.21,563.98,3697.19,INR,disputed
M001,INV000619,ORD000429,Ecom Express,VINV-000619,2024-01-27,2024-01-03,2024-01-27,5947.14,1070.49,7017.63,INR,approved
M001,INV000620,ORD005040,Cashfree Fees,VINV-000620,2024-07-19,2024-06-27,2024-07-19,28291.66,5092.5,33384.16,INR,approved
M001,INV000621,ORD001612,AdGrowth Marketing,VINV-000621,2024-03-04,2024-02-12,2024-03-04,8647.78,1556.6,10204.38,INR,pending
M001,INV000622,ORD006089,BlueDart,VINV-000622,2024-09-07,2024-09-05,2024-09-07,3087.99,555.84,3643.83,INR,approved
M001,INV000623,ORD002183,Delhivery,VINV-000623,2024-04-17,2024-04-09,2024-04-17,5304.99,954.9,6259.89,INR,approved
M001,INV000624,ORD007885,Cashfree Fees,VINV-000624,2024-11-07,2024-10-23,2024-11-07,4789.53,862.12,5651.65,INR,approved
M001,INV000625,ORD007422,Ecom Express,VINV-000625,2024-10-20,2024-10-10,2024-10-20,7813.89,1406.5,9220.39,INR,approved
M001,INV000626,ORD006712,Cashfree Fees,VINV-000626,2024-10-08,2024-10-05,2024-10-08,5826.81,1048.83,6875.64,INR,approved
M001,INV000627,ORD005635,Xpressbees,VINV-000627,2024-08-19,2024-08-16,2024-08-19,6083.03,1094.94,7177.97,INR,approved
M001,INV000628,ORD004452,Bangalore Packaging Co,VINV-000628,2024-07-11,2024-06-29,2024-07-11,5709.08,1027.63,6736.71,INR,approved
M001,INV000629,ORD002370,BlueDart,VINV-000629,2024-04-22,2024-04-14,2024-04-22,12258.63,2206.55,14465.18,INR,rejected
M001,INV000630,ORD007163,BlueDart,VINV-000630,2024-10-11,2024-09-24,2024-10-11,9124.28,1642.37,10766.65,INR,approved
M001,INV000631,ORD005959,Ecom Express,VINV-000631,2024-09-24,2024-08-28,2024-09-24,8220.89,1479.76,9700.65,INR,approved
M001,INV000632,ORD005232,AdGrowth Marketing,VINV-000632,2024-08-03,2024-08-02,2024-08-03,1146.62,206.39,1353.01,INR,approved
M001,INV000633,ORD006848,Cashfree Fees,VINV-000633,2024-10-14,2024-09-14,2024-10-14,1603.75,288.68,1892.43,INR,approved
M001,INV000634,ORD008923,Razorpay Fees,VINV-000634,2024-12-08,2024-11-21,2024-12-08,588.41,105.91,694.32,INR,approved
M001,INV000635,ORD001076,Razorpay Fees,VINV-000635,2024-02-25,2024-01-27,2024-02-25,881.01,158.58,1039.59,INR,approved
M001,INV000636,ORD009987,Cashfree Fees,VINV-000636,2025-01-11,2024-12-31,2025-01-11,3556.55,640.18,4196.73,INR,approved
M001,INV000637,ORD009509,Delhivery,VINV-000637,2024-12-22,2024-11-25,2024-12-22,1224.07,220.33,1444.4,INR,approved
M001,INV000638,ORD007329,Bangalore Packaging Co,VINV-000638,2024-10-27,2024-10-06,2024-10-27,4761.13,857.0,5618.13,INR,approved
M001,INV000639,ORD001350,Razorpay Fees,VINV-000639,2024-03-06,2024-03-03,2024-03-06,7417.08,1335.07,8752.15,INR,pending
M001,INV000640,ORD002952,Delhivery,VINV-000640,2024-05-05,2024-05-04,2024-05-05,2656.98,478.26,3135.24,INR,approved
M001,INV000641,ORD005818,Delhivery,VINV-000641,2024-09-17,2024-08-18,2024-09-17,2988.19,537.88,3526.07,INR,approved
M001,INV000642,ORD009391,Cashfree Fees,VINV-000642,2024-12-24,2024-12-05,2024-12-24,6629.33,1193.28,7822.61,INR,approved
M001,INV000643,VORD000020,Razorpay Fees,VINV-000643,2024-12-04,2024-11-29,2024-12-04,19418.31,3495.29,22913.6,INR,approved
M001,INV000644,ORD001962,Delhivery,VINV-000644,2024-04-04,2024-03-17,2024-04-04,736.95,132.65,869.6,INR,approved
M001,INV000645,ORD002410,Razorpay Fees,VINV-000645,2024-04-03,2024-03-19,2024-04-03,4426.87,796.84,5223.71,INR,approved
M001,INV000646,ORD003732,Urban Warehouse Services,VINV-000646,2024-05-25,2024-05-09,2024-05-25,1282.21,230.8,1513.01,INR,approved
M001,INV000647,ORD001260,Ecom Express,VINV-000647,2024-03-04,2024-02-22,2024-03-04,7514.99,1352.7,8867.69,INR,approved
M001,INV000648,ORD005505,Cashfree Fees,VINV-000648,2024-09-02,2024-08-25,2024-09-02,4515.7,812.83,5328.53,INR,approved
M001,INV000649,ORD002935,Cashfree Fees,VINV-000649,2024-04-22,2024-03-27,2024-04-22,2294.07,412.93,2707.0,INR,approved
M001,INV000650,ORD007478,BlueDart,VINV-000650,2024-11-05,2024-10-13,2024-11-05,5458.19,982.48,6440.67,INR,approved
M001,INV000651,ORD006139,Cashfree Fees,VINV-000651,2024-09-27,2024-09-04,2024-09-27,1930.32,347.46,2277.78,INR,approved
M001,INV000652,ORD002351,Shiprocket,VINV-000652,2024-04-11,2024-03-14,2024-04-11,6506.14,1171.1,7677.24,INR,approved
M001,INV000653,ORD002882,BlueDart,VINV-000653,2024-05-05,2024-04-18,2024-05-05,15765.21,2837.74,18602.95,INR,approved
M001,INV000654,ORD003491,Ecom Express,VINV-000654,2024-06-03,2024-05-13,2024-06-03,1255.47,225.98,1481.45,INR,approved
M001,INV000655,ORD002158,Shiprocket,VINV-000655,2024-04-16,2024-04-06,2024-04-16,5588.71,1005.97,6594.68,INR,approved
M001,INV000656,ORD000960,Xpressbees,VINV-000656,2024-02-13,2024-01-16,2024-02-13,3255.64,586.01,3841.65,INR,approved
M001,INV000657,ORD005608,Delhivery,VINV-000657,2024-08-25,2024-08-20,2024-08-25,3579.09,644.24,4223.33,INR,approved
M001,INV000658,ORD008054,Urban Warehouse Services,VINV-000658,2024-11-19,2024-10-23,2024-11-19,2288.14,411.87,2700.01,INR,approved
M001,INV000659,ORD001313,Shiprocket,VINV-000659,2024-02-24,2024-02-02,2024-02-24,1482.74,266.89,1749.63,INR,approved
M001,INV000660,ORD004780,Xpressbees,VINV-000660,2024-07-28,2024-07-24,2024-07-28,560.1,100.82,660.92,INR,approved
M001,INV000661,ORD006403,Xpressbees,VINV-000661,2024-09-21,2024-09-18,2024-09-21,2974.43,535.4,3509.83,INR,pending
M001,INV000662,ORD002688,AdGrowth Marketing,VINV-000662,2024-04-18,2024-04-14,2024-04-18,5141.16,925.41,6066.57,INR,approved
M001,INV000663,ORD009814,Urban Warehouse Services,VINV-000663,2025-01-24,2025-01-15,2025-01-24,548.43,98.72,647.15,INR,approved
M001,INV000664,ORD006801,Xpressbees,VINV-000664,2024-10-24,2024-10-22,2024-10-24,2575.47,463.58,3039.05,INR,approved
M001,INV000665,ORD004114,Bangalore Packaging Co,VINV-000665,2024-06-09,2024-06-04,2024-06-09,351.68,63.3,414.98,INR,pending
M001,INV000666,ORD002899,BlueDart,VINV-000666,2024-05-16,2024-04-25,2024-05-16,7350.64,1323.11,8673.75,INR,approved
M001,INV000667,ORD009552,Urban Warehouse Services,VINV-000667,2025-01-12,2024-12-22,2025-01-12,33701.58,6066.29,39767.87,INR,approved
M001,INV000668,ORD009199,Shiprocket,VINV-000668,2024-12-15,2024-11-23,2024-12-15,2439.85,439.17,2879.02,INR,approved
M001,INV000669,ORD008242,Ecom Express,VINV-000669,2024-11-29,2024-10-30,2024-11-29,3587.67,645.78,4233.45,INR,disputed
M001,INV000670,VORD000025,Shiprocket,VINV-000670,2024-02-22,2024-02-06,2024-02-22,10187.97,1833.84,12021.81,INR,approved
M001,INV000671,ORD005470,Delhivery,VINV-000671,2024-08-17,2024-07-22,2024-08-17,3847.91,692.62,4540.53,INR,approved
M001,INV000672,ORD000268,Urban Warehouse Services,VINV-000672,2024-02-07,2024-02-01,2024-02-07,5286.14,951.51,6237.65,INR,approved
M001,INV000673,ORD007691,Urban Warehouse Services,VINV-000673,2024-11-13,2024-10-27,2024-11-13,6405.02,1152.9,7557.92,INR,pending
M001,INV000674,VORD000052,Cashfree Fees,VINV-000674,2024-08-22,2024-08-06,2024-08-22,23726.59,4270.79,27997.38,INR,approved
M001,INV000675,ORD004799,Shiprocket,VINV-000675,2024-07-10,2024-07-03,2024-07-10,3797.06,683.47,4480.53,INR,approved
M001,INV000676,ORD002992,Bangalore Packaging Co,VINV-000676,2024-05-12,2024-05-11,2024-05-12,1331.31,239.63,1570.94,INR,approved
M001,INV000677,VORD000006,Ecom Express,VINV-000677,2024-07-08,2024-07-06,2024-07-08,7792.72,1402.69,9195.41,INR,approved
M001,INV000678,ORD008878,Urban Warehouse Services,VINV-000678,2024-12-17,2024-12-04,2024-12-17,2374.17,427.35,2801.52,INR,pending
M001,INV000679,ORD007288,Cashfree Fees,VINV-000679,2024-10-16,2024-09-18,2024-10-16,6416.56,1154.98,7571.54,INR,pending
M001,INV000680,ORD004352,AdGrowth Marketing,VINV-000680,2024-07-11,2024-06-20,2024-07-11,3352.29,603.41,3955.7,INR,approved
M001,INV000681,ORD002839,Xpressbees,VINV-000681,2024-05-08,2024-04-08,2024-05-08,8249.17,1484.85,9734.02,INR,approved
M001,INV000682,ORD007614,Delhivery,VINV-000682,2024-11-08,2024-10-16,2024-11-08,4179.96,752.39,4932.35,INR,approved
M001,INV000683,ORD003832,Urban Warehouse Services,VINV-000683,2024-06-03,2024-05-15,2024-06-03,2050.49,369.09,2419.58,INR,approved
M001,INV000684,ORD006050,Xpressbees,VINV-000684,2024-09-07,2024-09-04,2024-09-07,2876.94,517.85,3394.79,INR,pending
M001,INV000685,ORD003994,Bangalore Packaging Co,VINV-000685,2024-06-14,2024-05-17,2024-06-14,5177.27,931.91,6109.18,INR,pending
M001,INV000686,ORD008737,Ecom Express,VINV-000686,2024-11-30,2024-11-13,2024-11-30,6735.0,1212.3,7947.3,INR,pending
M001,INV000687,ORD008535,BlueDart,VINV-000687,2024-11-27,2024-11-15,2024-11-27,2467.91,444.22,2912.13,INR,approved
M001,INV000688,ORD005360,Shiprocket,VINV-000688,2024-08-30,2024-08-02,2024-08-30,5319.89,957.58,6277.47,INR,approved
M001,INV000689,ORD003483,Delhivery,VINV-000689,2024-05-20,2024-05-01,2024-05-20,5524.53,994.42,6518.95,INR,approved
M001,INV000690,ORD006268,Ecom Express,VINV-000690,2024-09-22,2024-09-17,2024-09-22,1565.37,281.77,1847.14,INR,pending
M001,INV000691,ORD006515,Delhivery,VINV-000691,2024-10-17,2024-10-09,2024-10-17,4562.83,821.31,5384.14,INR,approved
M001,INV000692,ORD009037,Urban Warehouse Services,VINV-000692,2024-12-07,2024-11-18,2024-12-07,3548.23,638.68,4186.91,INR,approved
M001,INV000693,ORD003502,Delhivery,VINV-000693,2024-05-11,2024-04-26,2024-05-11,3896.53,701.38,4597.91,INR,pending
M001,INV000694,ORD003054,Delhivery,VINV-000694,2024-04-27,2024-04-09,2024-04-27,9102.18,1638.39,10740.57,INR,pending
M001,INV000695,ORD005486,Cashfree Fees,VINV-000695,2024-08-18,2024-08-02,2024-08-18,6900.0,1242.0,8142.0,INR,approved
M001,INV000696,ORD007444,Shiprocket,VINV-000696,2024-10-22,2024-10-12,2024-10-22,1991.0,358.38,2349.38,INR,approved
M001,INV000697,ORD006478,Bangalore Packaging Co,VINV-000697,2024-10-09,2024-09-19,2024-10-09,35418.17,6375.27,41793.44,INR,approved
M001,INV000698,ORD003831,BlueDart,VINV-000698,2024-06-04,2024-05-27,2024-06-04,1241.92,223.54,1465.46,INR,disputed
M001,INV000699,ORD006777,Xpressbees,VINV-000699,2024-10-22,2024-09-27,2024-10-22,5891.75,1060.52,6952.27,INR,approved
M001,INV000700,ORD005934,Razorpay Fees,VINV-000700,2024-08-25,2024-07-26,2024-08-25,15061.92,2711.15,17773.07,INR,approved
M001,INV000701,ORD006709,AdGrowth Marketing,VINV-000701,2024-10-14,2024-10-12,2024-10-14,7320.91,1317.76,8638.67,INR,approved
M001,INV000702,ORD009212,Xpressbees,VINV-000702,2024-12-19,2024-12-18,2024-12-19,8995.22,1619.14,10614.36,INR,approved
M001,INV000703,ORD002816,Bangalore Packaging Co,VINV-000703,2024-04-24,2024-04-08,2024-04-24,4398.92,791.8,5190.72,INR,approved
M001,INV000704,ORD005468,AdGrowth Marketing,VINV-000704,2024-08-22,2024-08-05,2024-08-22,5711.58,1028.09,6739.67,INR,approved
M001,INV000705,ORD002328,Bangalore Packaging Co,VINV-000705,2024-03-29,2024-03-26,2024-03-29,6139.82,1105.17,7244.99,INR,pending
M001,INV000706,ORD001842,Bangalore Packaging Co,VINV-000706,2024-03-12,2024-03-08,2024-03-12,2989.67,538.14,3527.81,INR,approved
M001,INV000707,ORD007838,Shiprocket,VINV-000707,2024-11-25,2024-11-03,2024-11-25,5120.81,921.75,6042.56,INR,approved
M001,INV000708,ORD000404,Ecom Express,VINV-000708,2024-02-12,2024-01-14,2024-02-12,5072.22,913.0,5985.22,INR,approved
M001,INV000709,ORD001939,Urban Warehouse Services,VINV-000709,2024-03-24,2024-03-02,2024-03-24,5607.42,1009.33,6616.75,INR,approved
M001,INV000710,ORD002000,Bangalore Packaging Co,VINV-000710,2024-03-23,2024-02-27,2024-03-23,2298.96,413.81,2712.77,INR,approved
M001,INV000711,ORD003489,Bangalore Packaging Co,VINV-000711,2024-05-19,2024-05-08,2024-05-19,6402.02,1152.36,7554.38,INR,approved
M001,INV000712,ORD003079,Razorpay Fees,VINV-000712,2024-05-21,2024-05-01,2024-05-21,1373.85,247.29,1621.14,INR,approved
M001,INV000713,ORD002973,Ecom Express,VINV-000713,2024-05-13,2024-05-06,2024-05-13,5705.69,1027.03,6732.72,INR,disputed
M001,INV000714,ORD006654,Urban Warehouse Services,VINV-000714,2024-09-26,2024-09-02,2024-09-26,5110.81,919.94,6030.75,INR,approved
M001,INV000715,ORD003691,Ecom Express,VINV-000715,2024-06-11,2024-06-09,2024-06-11,5141.78,925.52,6067.3,INR,approved
M001,INV000716,VORD000085,Cashfree Fees,VINV-000716,2024-09-15,2024-08-30,2024-09-15,25115.7,4520.83,29636.53,INR,approved
M001,INV000717,ORD000155,Razorpay Fees,VINV-000717,2024-01-29,2024-01-19,2024-01-29,7582.97,1364.93,8947.9,INR,pending
M001,INV000718,ORD001561,Xpressbees,VINV-000718,2024-03-14,2024-03-13,2024-03-14,9580.4,1724.47,11304.87,INR,approved
M001,INV000719,ORD000892,Ecom Express,VINV-000719,2024-02-10,2024-01-21,2024-02-10,536.22,96.52,632.74,INR,pending
M001,INV000720,ORD003507,AdGrowth Marketing,VINV-000720,2024-05-15,2024-04-21,2024-05-15,4078.92,734.2,4813.12,INR,approved
M001,INV000721,ORD002272,Ecom Express,VINV-000721,2024-04-03,2024-03-06,2024-04-03,7271.92,1308.94,8580.86,INR,approved
M001,INV000722,ORD003162,Cashfree Fees,VINV-000722,2024-05-14,2024-05-10,2024-05-14,2770.67,498.72,3269.39,INR,approved
M001,INV000723,ORD002137,BlueDart,VINV-000723,2024-03-25,2024-03-20,2024-03-25,1937.93,348.83,2286.76,INR,approved
M001,INV000724,ORD006079,AdGrowth Marketing,VINV-000724,2024-09-15,2024-09-12,2024-09-15,3864.44,695.6,4560.04,INR,pending
M001,INV000725,ORD001632,Shiprocket,VINV-000725,2024-03-01,2024-02-20,2024-03-01,1360.29,244.85,1605.14,INR,approved
M001,INV000726,ORD003663,Cashfree Fees,VINV-000726,2024-06-09,2024-06-04,2024-06-09,630.89,113.56,744.45,INR,approved
M001,INV000727,ORD007831,Ecom Express,VINV-000727,2024-11-12,2024-10-13,2024-11-12,1327.68,238.98,1566.66,INR,pending
M001,INV000728,ORD008575,AdGrowth Marketing,VINV-000728,2024-12-01,2024-11-13,2024-12-01,552.6,99.47,652.07,INR,approved
M001,INV000729,ORD009876,Xpressbees,VINV-000729,2025-01-10,2024-12-25,2025-01-10,4009.58,721.72,4731.3,INR,pending
M001,INV000730,VORD000063,Ecom Express,VINV-000730,2024-04-04,2024-03-24,2024-04-04,27105.46,4878.98,31984.44,INR,approved
M001,INV000731,VORD000082,Shiprocket,VINV-000731,2024-06-23,2024-05-24,2024-06-23,8008.99,1441.62,9450.61,INR,pending
M001,INV000732,ORD001384,Shiprocket,VINV-000732,2024-03-10,2024-02-21,2024-03-10,5770.2,1038.64,6808.84,INR,pending
M001,INV000733,ORD008374,Shiprocket,VINV-000733,2024-11-17,2024-11-02,2024-11-17,884.08,159.14,1043.22,INR,pending
M001,INV000734,ORD003888,Cashfree Fees,VINV-000734,2024-06-11,2024-06-06,2024-06-11,6058.93,1090.61,7149.54,INR,approved
M001,INV000735,ORD008589,Shiprocket,VINV-000735,2024-11-21,2024-11-13,2024-11-21,5715.8,1028.84,6744.64,INR,approved
M001,INV000736,ORD000734,Delhivery,VINV-000736,2024-02-01,2024-01-18,2024-02-01,4266.52,767.97,5034.49,INR,approved
M001,INV000737,ORD005127,Delhivery,VINV-000737,2024-08-10,2024-07-12,2024-08-10,4858.37,874.51,5732.88,INR,approved
M001,INV000738,ORD009896,Xpressbees,VINV-000738,2025-01-18,2024-12-27,2025-01-18,9010.31,1621.86,10632.17,INR,approved
M001,INV000739,ORD006891,Razorpay Fees,VINV-000739,2024-10-09,2024-10-01,2024-10-09,6422.18,1155.99,7578.17,INR,approved
M001,INV000740,ORD005366,Ecom Express,VINV-000740,2024-08-14,2024-08-10,2024-08-14,2987.42,537.74,3525.16,INR,pending
M001,INV000741,ORD000361,Xpressbees,VINV-000741,2024-02-09,2024-02-03,2024-02-09,1877.72,337.99,2215.71,INR,approved
M001,INV000742,ORD004246,Cashfree Fees,VINV-000742,2024-06-10,2024-05-29,2024-06-10,6774.0,1219.32,7993.32,INR,approved
M001,INV000743,ORD003382,AdGrowth Marketing,VINV-000743,2024-05-07,2024-05-06,2024-05-07,7256.97,1306.26,8563.23,INR,disputed
M001,INV000744,ORD005128,Xpressbees,VINV-000744,2024-07-28,2024-06-28,2024-07-28,4614.83,830.67,5445.5,INR,pending
M001,INV000745,ORD006087,Delhivery,VINV-000745,2024-09-05,2024-08-25,2024-09-05,1044.21,187.96,1232.17,INR,approved
M001,INV000746,ORD001049,Urban Warehouse Services,VINV-000746,2024-02-23,2024-02-01,2024-02-23,8558.48,1540.53,10099.01,INR,approved
M001,INV000747,ORD005898,Urban Warehouse Services,VINV-000747,2024-08-28,2024-08-09,2024-08-28,6160.95,1108.97,7269.92,INR,rejected
M001,INV000748,ORD008480,Shiprocket,VINV-000748,2024-12-13,2024-12-06,2024-12-13,7172.38,1291.03,8463.41,INR,pending
M001,INV000749,ORD004570,Urban Warehouse Services,VINV-000749,2024-07-21,2024-07-07,2024-07-21,1968.43,354.32,2322.75,INR,pending
M001,INV000750,ORD001524,Xpressbees,VINV-000750,2024-03-06,2024-02-13,2024-03-06,4101.75,738.31,4840.06,INR,rejected
M001,INV000751,ORD000476,AdGrowth Marketing,VINV-000751,2024-01-28,2024-01-19,2024-01-28,5764.28,1037.57,6801.85,INR,approved
M001,INV000752,ORD004644,Xpressbees,VINV-002957,2024-07-05,2024-06-08,2024-07-05,2738.58,492.94,3231.52,INR,approved
M001,INV000753,ORD003318,BlueDart,VINV-000753,2024-05-21,2024-05-16,2024-05-21,1435.42,258.37,1693.79,INR,approved
M001,INV000754,ORD008880,Cashfree Fees,VINV-000754,2024-12-12,2024-11-29,2024-12-12,3691.18,664.41,4355.59,INR,approved
M001,INV000755,ORD007827,Bangalore Packaging Co,VINV-000755,2024-11-22,2024-10-31,2024-11-22,7669.01,1380.42,9049.43,INR,pending
M001,INV000756,ORD005872,BlueDart,VINV-000756,2024-08-28,2024-08-22,2024-08-28,9121.83,1641.93,10763.76,INR,approved
M001,INV000757,ORD001643,Bangalore Packaging Co,VINV-000757,2024-03-11,2024-02-19,2024-03-11,6385.81,1149.44,7535.25,INR,approved
M001,INV000758,ORD004411,Shiprocket,VINV-000758,2024-07-15,2024-07-09,2024-07-15,7199.48,1295.91,8495.39,INR,approved
M001,INV000759,ORD000548,Xpressbees,VINV-000759,2024-02-02,2024-01-09,2024-02-02,4573.01,823.14,5396.15,INR,approved
M001,INV000760,ORD002114,Razorpay Fees,VINV-000760,2024-04-14,2024-03-26,2024-04-14,8535.74,1536.43,10072.17,INR,approved
M001,INV000761,ORD001724,Cashfree Fees,VINV-000761,2024-03-13,2024-02-14,2024-03-13,5572.41,1003.03,6575.44,INR,approved
M001,INV000762,ORD003869,Shiprocket,VINV-000762,2024-06-21,2024-06-18,2024-06-21,1547.14,278.48,1825.62,INR,pending
M001,INV000763,ORD006911,Shiprocket,VINV-000763,2024-10-23,2024-10-10,2024-10-23,1994.88,359.08,2353.96,INR,pending
M001,INV000764,ORD009379,Xpressbees,VINV-000764,2025-01-07,2024-12-19,2025-01-07,6671.91,1200.94,7872.85,INR,pending
M001,INV000765,ORD006878,Delhivery,VINV-000765,2024-10-30,2024-09-30,2024-10-30,7259.91,1306.78,8566.69,INR,approved
M001,INV000766,ORD001833,Ecom Express,VINV-000766,2024-04-01,2024-03-18,2024-04-01,3863.59,695.45,4559.04,INR,disputed
M001,INV000767,ORD009427,Bangalore Packaging Co,VINV-000767,2024-12-31,2024-12-25,2024-12-31,2582.61,464.87,3047.48,INR,disputed
M001,INV000768,ORD003932,Bangalore Packaging Co,VINV-000768,2024-06-02,2024-05-21,2024-06-02,4011.39,722.05,4733.44,INR,approved
M001,INV000769,ORD006654,Urban Warehouse Services,VINV-000769,2024-10-03,2024-09-11,2024-10-03,5207.86,937.41,6145.27,INR,approved
M001,INV000770,VORD000099,BlueDart,VINV-000770,2024-03-12,2024-02-27,2024-03-12,31349.92,5642.98,36992.9,INR,approved
M001,INV000771,ORD002650,Shiprocket,VINV-000771,2024-04-30,2024-04-06,2024-04-30,1684.88,303.28,1988.16,INR,pending
M001,INV000772,ORD009434,Shiprocket,VINV-000772,2025-01-03,2024-12-15,2025-01-03,3523.86,634.3,4158.16,INR,approved
M001,INV000773,ORD001003,Xpressbees,VINV-000773,2024-02-09,2024-01-30,2024-02-09,5806.7,1045.21,6851.91,INR,approved
M001,INV000774,ORD007249,Cashfree Fees,VINV-000774,2024-11-01,2024-10-03,2024-11-01,6607.43,1189.34,7796.77,INR,disputed
M001,INV000775,ORD002695,Ecom Express,VINV-000775,2024-05-08,2024-05-05,2024-05-08,4779.93,860.39,5640.32,INR,approved
M001,INV000776,ORD005640,Shiprocket,VINV-000776,2024-08-22,2024-08-16,2024-08-22,4673.4,841.21,5514.61,INR,pending
M001,INV000777,ORD003856,Razorpay Fees,VINV-000777,2024-06-01,2024-05-16,2024-06-01,2266.59,407.99,2674.58,INR,pending
M001,INV000778,ORD004272,Cashfree Fees,VINV-000778,2024-07-04,2024-06-25,2024-07-04,479.55,86.32,565.87,INR,approved
M001,INV000779,ORD004443,AdGrowth Marketing,VINV-000779,2024-07-11,2024-06-18,2024-07-11,7797.05,1403.47,9200.52,INR,approved
M001,INV000780,ORD001534,AdGrowth Marketing,VINV-000780,2024-03-23,2024-03-11,2024-03-23,3824.81,688.46,4513.27,INR,disputed
M001,INV000781,ORD008114,Ecom Express,VINV-000781,2024-11-24,2024-11-23,2024-11-24,3585.68,645.42,4231.1,INR,approved
M001,INV000782,ORD002620,Cashfree Fees,VINV-000782,2024-04-09,2024-04-05,2024-04-09,4975.66,895.62,5871.28,INR,approved
M001,INV000783,ORD007723,Ecom Express,VINV-000783,2024-11-05,2024-10-31,2024-11-05,1342.66,241.68,1584.34,INR,approved
M001,INV000784,ORD002704,Razorpay Fees,VINV-000784,2024-04-25,2024-04-21,2024-04-25,2312.66,416.28,2728.94,INR,approved
M001,INV000785,ORD007178,Urban Warehouse Services,VINV-000785,2024-10-16,2024-09-26,2024-10-16,1460.06,262.81,1722.87,INR,approved
M001,INV000786,ORD009096,Xpressbees,VINV-000786,2024-12-15,2024-12-07,2024-12-15,981.72,176.71,1158.43,INR,disputed
