merchant_id,order_id,customer_id,order_date,sku,category,quantity,gross_amount,discount_amount,tax_amount,net_amount,payment_method,order_status,city,state,shipment_days,delivery_status
M001,ORD000786,CUST006335,2024-01-25,SKU-HOM-1828,home,4,3315.14,229.6,370.26,3455.8,Wallet,confirmed,Bangalore,Karnataka,3,delivered
M001,ORD000787,CUST004517,2024-01-25,SKU-FOO-8731,footwear,2,6414.23,593.03,698.54,6519.74,Wallet,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000788,CUST001906,2024-01-25,SKU-HOM-4353,home,4,3111.94,539.69,308.67,2880.92,COD,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000789,CUST006153,2024-01-25,SKU-ACC-7189,accessories,3,6958.7,1728.24,261.52,5491.98,Debit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000790,CUST001673,2024-01-25,SKU-FOO-9769,footwear,2,1862.25,404.36,262.42,1720.31,NetBanking,delivered,Bangalore,Karnataka,7,delayed
M001,ORD000791,CUST004597,2024-01-25,SKU-FOO-4357,footwear,3,1796.01,94.87,85.06,1786.2,UPI,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000792,CUST005006,2024-01-25,SKU-HOM-7537,home,2,8157.32,111.61,402.29,8448.0,Debit Card,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000793,CUST000887,2024-01-25,SKU-HOM-6690,home,1,512.13,54.09,22.9,480.94,UPI,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000794,CUST004270,2024-01-25,SKU-LIF-3097,lifestyle,3,5612.53,1024.88,229.38,4817.03,Credit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000795,CUST001392,2024-01-25,SKU-LIF-8744,lifestyle,1,2711.83,708.17,100.18,2103.84,Credit Card,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000796,CUST002449,2024-01-25,SKU-ACC-7669,accessories,1,9426.14,551.43,1064.97,9939.68,Wallet,processing,Bangalore,Karnataka,9,delivered
M001,ORD000797,CUST005185,2024-01-25,SKU-HOM-5452,home,1,4875.68,315.23,228.02,4788.47,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000798,CUST001957,2024-01-25,SKU-HOM-9096,home,2,5725.57,1248.29,805.91,5283.19,Wallet,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000799,CUST004318,2024-01-25,SKU-FOO-1203,footwear,2,1853.93,6.95,221.64,2068.62,COD,confirmed,Bangalore,Karnataka,4,delayed
M001,ORD000800,CUST005656,2024-01-25,SKU-FOO-5089,footwear,3,6388.62,400.44,718.58,6706.76,Credit Card,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000801,CUST004302,2024-01-25,SKU-HOM-3939,home,2,3405.85,318.28,370.51,3458.08,Debit Card,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000802,CUST004111,2024-01-25,SKU-BEA-9883,beauty,3,5256.23,1101.97,207.71,4361.97,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000803,CUST001935,2024-01-25,SKU-FAS-5827,fashion,4,4360.04,1141.33,386.25,3604.96,COD,confirmed,Bangalore,Karnataka,2,delivered
M001,ORD000804,CUST001162,2024-01-25,SKU-FAS-3731,fashion,2,8918.12,2422.06,1169.29,7665.35,COD,cancelled,Bangalore,Karnataka,6,cancelled
M001,ORD000805,CUST003500,2024-01-26,SKU-ACC-3351,accessories,1,8764.06,1335.58,371.42,7799.9,Wallet,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000806,CUST001579,2024-01-26,SKU-ACC-7576,accessories,3,2498.52,725.23,319.19,2092.48,Debit Card,processing,Bangalore,Karnataka,3,delivered
M001,ORD000807,CUST001843,2024-01-26,SKU-FOO-5650,footwear,2,5681.69,269.05,649.52,6062.16,COD,returned,Bangalore,Karnataka,6,returned
M001,ORD000808,CUST004566,2024-01-26,SKU-ACC-4738,accessories,3,6556.14,1069.19,274.35,5761.3,Credit Card,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000809,CUST000615,2024-01-26,SKU-FAS-9510,fashion,1,9671.34,1735.54,1428.44,9364.24,Credit Card,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000810,CUST001250,2024-01-26,SKU-HOM-4899,home,4,2824.05,777.37,245.6,2292.28,Debit Card,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000811,CUST003132,2024-01-26,SKU-FAS-6030,fashion,3,7594.79,436.72,1288.45,8446.52,Wallet,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000812,CUST003428,2024-01-26,SKU-ACC-8918,accessories,2,8721.6,590.71,1463.56,9594.45,Debit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000813,CUST004719,2024-01-26,SKU-HOM-4425,home,1,9853.92,730.86,1094.77,10217.83,UPI,cancelled,Bangalore,Karnataka,8,cancelled
M001,ORD000814,CUST000446,2024-01-26,SKU-FOO-3941,footwear,2,2336.93,560.36,213.19,1989.76,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000815,CUST002671,2024-01-26,SKU-ACC-7960,accessories,2,6907.17,101.57,816.67,7622.27,Debit Card,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000816,CUST000922,2024-01-26,SKU-FAS-9028,fashion,4,1379.04,124.33,62.74,1317.45,Credit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000817,CUST004319,2024-01-26,SKU-LIF-7091,lifestyle,3,2721.05,446.35,272.96,2547.66,COD,processing,Bangalore,Karnataka,5,delivered
M001,ORD000818,CUST000186,2024-01-26,SKU-BEA-3110,beauty,3,1652.5,494.22,57.91,1216.19,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000819,CUST004328,2024-01-26,SKU-HOM-1625,home,4,4286.64,345.96,472.88,4413.56,COD,processing,Bangalore,Karnataka,1,delivered
M001,ORD000820,CUST002372,2024-01-26,SKU-FOO-9363,footwear,2,1082.08,81.65,120.05,1120.48,Debit Card,processing,Bangalore,Karnataka,9,delivered
M001,ORD000821,CUST001397,2024-01-26,SKU-FAS-3984,fashion,1,5935.15,453.34,657.82,6139.63,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000822,CUST004399,2024-01-26,SKU-ACC-5523,accessories,1,2879.56,313.84,307.89,2873.61,UPI,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000823,CUST005763,2024-01-26,SKU-ACC-6351,accessories,1,2289.93,554.1,86.79,1822.62,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000824,CUST005733,2024-01-26,SKU-BEA-2105,beauty,4,4496.2,287.45,505.05,4713.8,Debit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000825,CUST005394,2024-01-26,SKU-FAS-8658,fashion,1,2582.73,660.05,96.13,2018.81,COD,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000826,CUST000198,2024-01-26,SKU-HOM-6965,home,2,7445.5,41.36,370.21,7774.35,Wallet,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000827,CUST005314,2024-01-26,SKU-FOO-9310,footwear,4,6367.02,692.67,680.92,6355.27,NetBanking,delivered,Bangalore,Karnataka,6,delayed
M001,ORD000828,CUST004160,2024-01-26,SKU-FOO-2549,footwear,1,8211.7,1025.21,1293.57,8480.06,Credit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000829,CUST000318,2024-01-26,SKU-FOO-4618,footwear,2,552.19,71.28,86.56,567.47,UPI,delivered,Bangalore,Karnataka,6,delayed
M001,ORD000830,CUST005501,2024-01-26,SKU-FOO-9965,footwear,4,5006.39,1218.93,189.37,3976.83,Debit Card,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000831,CUST004403,2024-01-26,SKU-FOO-1675,footwear,3,9680.13,2897.24,339.14,7122.03,NetBanking,confirmed,Bangalore,Karnataka,9,delivered
M001,ORD000832,CUST001775,2024-01-26,SKU-LIF-2259,lifestyle,2,5148.0,1417.07,186.55,3917.48,COD,confirmed,Bangalore,Karnataka,6,delivered
M001,ORD000833,CUST005673,2024-01-26,SKU-ACC-6454,accessories,3,5550.55,308.22,262.12,5504.45,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000834,CUST003107,2024-01-27,SKU-BEA-4335,beauty,3,5441.97,254.18,622.53,5810.32,Credit Card,returned,Bangalore,Karnataka,5,returned
M001,ORD000835,CUST006300,2024-01-27,SKU-BEA-6309,beauty,3,1011.95,170.11,151.53,993.37,COD,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000836,CUST004399,2024-01-27,SKU-HOM-9283,home,1,3885.16,916.7,148.42,3116.88,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000837,CUST001796,2024-01-27,SKU-LIF-1992,lifestyle,2,8615.99,1702.72,1244.39,8157.66,COD,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000838,CUST005440,2024-01-27,SKU-FOO-4611,footwear,3,8995.84,1791.91,1296.71,8500.64,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000839,CUST003283,2024-01-27,SKU-ACC-2854,accessories,1,8807.51,301.08,425.32,8931.75,UPI,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000840,CUST000722,2024-01-27,SKU-LIF-5043,lifestyle,3,796.94,60.4,88.38,824.92,Credit Card,confirmed,Bangalore,Karnataka,10,delayed
M001,ORD000841,CUST000539,2024-01-27,SKU-ACC-2902,accessories,4,8566.57,1602.26,348.22,7312.53,Wallet,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000842,CUST001142,2024-01-27,SKU-BEA-2716,beauty,2,6024.54,527.09,659.69,6157.14,Debit Card,delivered,Bangalore,Karnataka,7,delayed
M001,ORD000843,CUST002730,2024-01-27,SKU-FOO-2974,footwear,1,4768.6,926.21,461.09,4303.48,COD,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000844,CUST003919,2024-01-27,SKU-FAS-4970,fashion,3,769.12,6.7,91.49,853.91,UPI,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000845,CUST001624,2024-01-27,SKU-ACC-2843,accessories,1,4033.21,571.09,173.11,3635.23,COD,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000846,CUST001473,2024-01-27,SKU-BEA-6706,beauty,4,7412.63,1225.0,742.52,6930.15,UPI,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000847,CUST004406,2024-01-27,SKU-LIF-1355,lifestyle,4,8336.54,1381.96,347.73,7302.31,Credit Card,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000848,CUST003313,2024-01-27,SKU-LIF-2592,lifestyle,2,6441.18,1188.95,262.61,5514.84,Wallet,confirmed,Bangalore,Karnataka,2,delivered
M001,ORD000849,CUST004064,2024-01-27,SKU-BEA-7265,beauty,2,6331.8,39.83,314.6,6606.57,Wallet,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000850,CUST006052,2024-01-27,SKU-BEA-4352,beauty,3,5869.43,1170.37,845.83,5544.89,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000851,CUST004527,2024-01-27,SKU-LIF-4608,lifestyle,2,2482.24,669.12,326.36,2139.48,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000852,CUST000398,2024-01-27,SKU-FAS-2627,fashion,1,7816.79,1384.41,771.89,7204.27,UPI,confirmed,Bangalore,Karnataka,7,delivered
M001,ORD000853,CUST005217,2024-01-27,SKU-ACC-2418,accessories,1,8301.97,397.21,395.24,8300.0,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000854,CUST004177,2024-01-27,SKU-BEA-3746,beauty,4,4390.9,1089.02,165.09,3466.97,UPI,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000855,CUST001574,2024-01-27,SKU-ACC-3565,accessories,2,766.68,82.88,123.08,806.88,COD,delivered,Bangalore,Karnataka,3,delayed
M001,ORD000856,CUST005687,2024-01-27,SKU-FOO-6497,footwear,2,5311.19,836.25,536.99,5011.93,NetBanking,returned,Bangalore,Karnataka,10,returned
M001,ORD000857,CUST004603,2024-01-27,SKU-LIF-6149,lifestyle,4,709.66,206.8,60.34,563.2,Debit Card,confirmed,Bangalore,Karnataka,6,delivered
M001,ORD000858,CUST005624,2024-01-27,SKU-FAS-5186,fashion,4,4377.2,561.65,190.78,4006.33,NetBanking,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000859,CUST001339,2024-01-27,SKU-FAS-8342,fashion,4,7952.67,212.14,387.03,8127.56,UPI,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000860,CUST006090,2024-01-27,SKU-LIF-2404,lifestyle,2,2429.72,457.13,236.71,2209.3,Credit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000861,CUST002668,2024-01-27,SKU-ACC-6834,accessories,3,9171.24,1519.8,1377.26,9028.7,Credit Card,confirmed,Bangalore,Karnataka,9,delayed
M001,ORD000862,CUST001375,2024-01-27,SKU-FOO-8686,footwear,4,4470.72,468.03,480.32,4483.01,Credit Card,processing,Bangalore,Karnataka,3,delivered
M001,ORD000863,CUST000746,2024-01-27,SKU-BEA-9733,beauty,3,7315.27,1870.03,272.26,5717.5,COD,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000864,CUST003433,2024-01-27,SKU-FAS-3129,fashion,3,1928.43,477.76,261.12,1711.79,Debit Card,delivered,Bangalore,Karnataka,3,delayed
M001,ORD000865,CUST000077,2024-01-27,SKU-FOO-1779,footwear,1,788.41,149.13,31.96,671.24,Credit Card,delivered,Bangalore,Karnataka,3,delayed
M001,ORD000866,CUST001333,2024-01-27,SKU-BEA-3636,beauty,4,2514.61,506.03,361.54,2370.12,COD,confirmed,Bangalore,Karnataka,4,delivered
M001,ORD000867,CUST003567,2024-01-27,SKU-BEA-9230,beauty,1,5980.85,378.27,1008.46,6611.04,COD,cancelled,Bangalore,Karnataka,8,cancelled
M001,ORD000868,CUST003806,2024-01-27,SKU-LIF-3676,lifestyle,4,6398.47,273.64,734.98,6859.81,Credit Card,processing,Bangalore,Karnataka,9,delivered
M001,ORD000869,CUST000703,2024-01-27,SKU-FAS-1295,fashion,2,719.77,213.85,60.71,566.63,UPI,cancelled,Bangalore,Karnataka,4,cancelled
M001,ORD000870,CUST001638,2024-01-27,SKU-LIF-9954,lifestyle,1,6138.83,1549.29,826.12,5415.66,UPI,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000871,CUST003593,2024-01-28,SKU-FAS-7129,fashion,3,5664.97,1650.19,722.66,4737.44,Credit Card,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000872,CUST001387,2024-01-28,SKU-BEA-5709,beauty,3,6634.68,148.35,324.32,6810.65,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000873,CUST002042,2024-01-28,SKU-HOM-1801,home,1,2422.79,413.1,241.16,2250.85,Wallet,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000874,CUST001168,2024-01-28,SKU-FAS-3125,fashion,2,3357.84,932.16,291.08,2716.76,Debit Card,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000875,CUST003942,2024-01-28,SKU-ACC-2012,accessories,1,3989.38,424.53,427.78,3992.63,Credit Card,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000876,CUST000691,2024-01-28,SKU-BEA-3583,beauty,2,2993.92,883.91,253.2,2363.21,COD,confirmed,Bangalore,Karnataka,10,delayed
M001,ORD000877,CUST005597,2024-01-28,SKU-LIF-2214,lifestyle,1,6153.67,526.68,281.35,5908.34,UPI,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000878,CUST002758,2024-01-28,SKU-ACC-3533,accessories,2,3800.14,876.89,526.18,3449.43,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000879,CUST001890,2024-01-28,SKU-FAS-1681,fashion,1,8333.79,2065.36,313.42,6581.85,UPI,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000880,CUST005571,2024-01-28,SKU-BEA-6336,beauty,3,2797.89,347.91,122.5,2572.48,UPI,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000881,CUST005921,2024-01-28,SKU-FAS-7359,fashion,2,9194.18,2006.43,862.53,8050.28,COD,processing,Bangalore,Karnataka,6,delivered
M001,ORD000882,CUST004503,2024-01-28,SKU-BEA-7078,beauty,3,8833.02,61.81,1578.82,10350.03,Credit Card,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000883,CUST001921,2024-01-28,SKU-ACC-4474,accessories,2,7772.73,1452.11,758.47,7079.09,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000884,CUST000645,2024-01-28,SKU-HOM-9829,home,1,5808.59,353.71,654.59,6109.47,COD,cancelled,Bangalore,Karnataka,7,cancelled
M001,ORD000885,CUST002553,2024-01-28,SKU-FOO-1107,footwear,1,9821.32,2325.25,1349.29,8845.36,COD,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000886,CUST006063,2024-01-28,SKU-HOM-8474,home,1,7741.73,496.82,362.25,7607.16,UPI,confirmed,Bangalore,Karnataka,2,delivered
M001,ORD000887,CUST002003,2024-01-28,SKU-HOM-4066,home,4,3662.24,122.62,637.13,4176.75,COD,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000888,CUST003672,2024-01-28,SKU-HOM-4935,home,4,4322.8,37.85,771.29,5056.24,UPI,delivered,Bangalore,Karnataka,1,delayed
M001,ORD000889,CUST001600,2024-01-28,SKU-ACC-6523,accessories,2,2927.65,111.6,337.93,3153.98,COD,confirmed,Bangalore,Karnataka,9,delivered
M001,ORD000890,CUST001226,2024-01-28,SKU-BEA-9459,beauty,4,8410.85,632.26,933.43,8712.02,Wallet,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000891,CUST000213,2024-01-28,SKU-HOM-5442,home,3,1404.88,79.08,238.64,1564.44,Credit Card,confirmed,Bangalore,Karnataka,10,delivered
M001,ORD000892,CUST004700,2024-01-28,SKU-LIF-8458,lifestyle,4,685.53,146.27,97.07,636.33,COD,returned,Bangalore,Karnataka,1,returned
M001,ORD000893,CUST004854,2024-01-28,SKU-BEA-4323,beauty,4,686.58,145.15,97.46,638.89,Wallet,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000894,CUST000289,2024-01-28,SKU-FOO-8511,footwear,3,1242.26,3.22,61.95,1300.99,Debit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000895,CUST001264,2024-01-28,SKU-LIF-8591,lifestyle,1,8177.3,1073.85,1278.62,8382.07,COD,delivered,Bangalore,Karnataka,2,delayed
M001,ORD000896,CUST003968,2024-01-28,SKU-FAS-7061,fashion,2,1125.66,210.25,45.77,961.18,Debit Card,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000897,CUST002344,2024-01-28,SKU-FAS-8681,fashion,3,6753.06,72.88,801.62,7481.8,COD,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000898,CUST004865,2024-01-28,SKU-FOO-5924,footwear,1,9616.8,1946.88,383.5,8053.42,Credit Card,confirmed,Bangalore,Karnataka,8,delayed
M001,ORD000899,CUST004971,2024-01-28,SKU-FOO-9196,footwear,1,2479.55,87.59,430.55,2822.51,COD,processing,Bangalore,Karnataka,8,delayed
M001,ORD000900,CUST005086,2024-01-28,SKU-LIF-2342,lifestyle,1,5473.08,979.51,224.68,4718.25,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000901,CUST002678,2024-01-28,SKU-BEA-2361,beauty,1,1829.2,266.46,78.14,1640.88,UPI,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000902,CUST002650,2024-01-28,SKU-FAS-3003,fashion,3,4555.78,548.25,721.36,4728.89,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000903,CUST004322,2024-01-28,SKU-ACC-3646,accessories,4,1704.34,382.75,66.08,1387.67,Credit Card,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000904,CUST005802,2024-01-28,SKU-FOO-2023,footwear,2,7425.91,480.49,347.27,7292.69,UPI,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000905,CUST005002,2024-01-28,SKU-BEA-2459,beauty,1,7311.74,518.84,1222.72,8015.62,Debit Card,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000906,CUST002673,2024-01-28,SKU-HOM-7731,home,3,846.06,118.38,87.32,815.0,Debit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000907,CUST005604,2024-01-29,SKU-HOM-7871,home,4,9488.23,2510.54,1255.98,8233.67,Debit Card,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000908,CUST000932,2024-01-29,SKU-LIF-5294,lifestyle,1,2721.91,298.3,436.25,2859.86,COD,cancelled,Bangalore,Karnataka,10,cancelled
M001,ORD000909,CUST001167,2024-01-29,SKU-FAS-7915,fashion,1,4863.42,862.93,200.02,4200.51,Credit Card,cancelled,Bangalore,Karnataka,10,cancelled
M001,ORD000910,CUST005029,2024-01-29,SKU-LIF-9510,lifestyle,3,5812.69,344.41,984.29,6452.57,Debit Card,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000911,CUST003494,2024-01-29,SKU-FOO-3895,footwear,2,1379.79,382.56,119.67,1116.9,Credit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000912,CUST005486,2024-01-29,SKU-LIF-7464,lifestyle,1,2302.86,397.39,342.98,2248.45,NetBanking,confirmed,Bangalore,Karnataka,5,delayed
M001,ORD000913,CUST005650,2024-01-29,SKU-ACC-9504,accessories,1,8110.24,15.24,971.4,9066.4,Debit Card,returned,Bangalore,Karnataka,7,returned
M001,ORD000914,CUST005190,2024-01-29,SKU-FAS-5932,fashion,2,6582.35,57.8,782.95,7307.5,UPI,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000915,CUST004396,2024-01-29,SKU-BEA-6967,beauty,3,4258.17,1030.04,161.41,3389.54,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000916,CUST004195,2024-01-29,SKU-LIF-5217,lifestyle,4,4059.09,55.19,200.2,4204.1,COD,cancelled,Bangalore,Karnataka,7,cancelled
M001,ORD000917,CUST002457,2024-01-29,SKU-HOM-4407,home,2,6255.15,1358.45,244.84,5141.54,NetBanking,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000918,CUST002330,2024-01-29,SKU-ACC-8209,accessories,4,7321.32,1361.49,1072.77,7032.6,UPI,confirmed,Bangalore,Karnataka,7,delivered
M001,ORD000919,CUST004995,2024-01-29,SKU-FAS-8061,fashion,2,6180.09,209.58,1074.69,7045.2,UPI,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000920,CUST005268,2024-01-29,SKU-BEA-8571,beauty,1,8825.22,850.8,956.93,8931.35,UPI,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000921,CUST002592,2024-01-29,SKU-ACC-4505,accessories,4,7358.17,294.71,847.62,7911.08,Debit Card,returned,Bangalore,Karnataka,2,returned
M001,ORD000922,CUST003732,2024-01-29,SKU-LIF-1013,lifestyle,2,1347.18,378.96,174.28,1142.5,UPI,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000923,CUST005569,2024-01-29,SKU-FOO-2462,footwear,3,6927.15,1886.04,604.93,5646.04,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000924,CUST002877,2024-01-29,SKU-FAS-2234,fashion,2,8463.89,438.74,1444.53,9469.68,Debit Card,confirmed,Bangalore,Karnataka,5,delivered
M001,ORD000925,CUST001243,2024-01-29,SKU-FAS-6836,fashion,2,9275.03,1870.44,370.23,7774.82,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000926,CUST004716,2024-01-29,SKU-LIF-8092,lifestyle,2,9990.36,240.76,1754.93,11504.53,Credit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000927,CUST004652,2024-01-29,SKU-BEA-3576,beauty,4,8254.44,1205.58,1268.79,8317.65,Credit Card,delivered,Bangalore,Karnataka,9,delayed
M001,ORD000928,CUST006172,2024-01-29,SKU-BEA-6753,beauty,2,5268.32,1293.81,198.73,4173.24,NetBanking,confirmed,Bangalore,Karnataka,10,delivered
M001,ORD000929,CUST000365,2024-01-29,SKU-ACC-3630,accessories,4,851.32,34.29,40.85,857.88,Credit Card,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000930,CUST000870,2024-01-29,SKU-LIF-6855,lifestyle,1,6041.03,1123.21,885.21,5803.03,NetBanking,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000931,CUST003385,2024-01-29,SKU-FAS-9802,fashion,3,3835.46,192.52,655.73,4298.67,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000932,CUST000626,2024-01-29,SKU-ACC-3690,accessories,4,7927.77,2217.01,285.54,5996.3,Credit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000933,CUST003028,2024-01-29,SKU-FOO-7661,footwear,1,747.11,144.98,30.11,632.24,UPI,confirmed,Bangalore,Karnataka,3,delivered
M001,ORD000934,CUST003531,2024-01-29,SKU-FAS-3496,fashion,3,1425.76,408.03,122.13,1139.86,Credit Card,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000935,CUST002089,2024-01-29,SKU-FAS-9560,fashion,3,1912.52,357.82,77.74,1632.44,UPI,delivered,Bangalore,Karnataka,3,delayed
M001,ORD000936,CUST002511,2024-01-29,SKU-FAS-7075,fashion,4,8698.95,1848.98,342.5,7192.47,Credit Card,confirmed,Bangalore,Karnataka,3,delayed
M001,ORD000937,CUST000595,2024-01-29,SKU-BEA-9613,beauty,3,5895.03,258.39,1014.6,6651.24,Debit Card,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000938,CUST002016,2024-01-29,SKU-FAS-8214,fashion,3,5563.86,457.53,919.14,6025.47,UPI,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000939,CUST004371,2024-01-29,SKU-BEA-3360,beauty,3,9704.27,1910.66,935.23,8728.84,COD,cancelled,Bangalore,Karnataka,1,cancelled
M001,ORD000940,CUST004025,2024-01-29,SKU-LIF-5688,lifestyle,3,954.0,149.93,40.2,844.27,COD,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000941,CUST006445,2024-01-29,SKU-HOM-2463,home,2,7114.47,195.4,345.95,7265.02,Wallet,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000942,CUST004407,2024-01-29,SKU-LIF-1268,lifestyle,3,7708.61,658.28,846.04,7896.37,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000943,CUST001273,2024-01-29,SKU-LIF-1833,lifestyle,4,4724.27,374.6,521.96,4871.63,COD,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000944,CUST005125,2024-01-29,SKU-FOO-9854,footwear,2,4972.06,1038.56,472.02,4405.52,COD,cancelled,Bangalore,Karnataka,8,cancelled
